power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),Sdifference
5.03E-09,1750112370,4.81E-09,1750112370,2.26E-02
5.07E-09,1750112370,4.85E-09,1750112370,2.27E-02
5.12E-09,1750112370,4.88E-09,1750112370,2.37E-02
5.15E-09,1750112370,4.91E-09,1750112370,2.45E-02
5.19E-09,1750112370,4.93E-09,1750112370,2.56E-02
5.22E-09,1750112370,4.95E-09,1750112370,2.65E-02
5.23E-09,1750112370,4.96E-09,1750112370,2.69E-02
5.25E-09,1750112370,4.97E-09,1750112370,2.78E-02
5.26E-09,1750112370,4.97E-09,1750112370,2.82E-02
5.27E-09,1750112370,4.98E-09,1750112370,2.87E-02
5.28E-09,1750112370,4.98E-09,1750112370,2.93E-02
5.30E-09,1750112370,4.98E-09,1750112371,3.04E-02
5.31E-09,1750112370,4.98E-09,1750112371,3.20E-02
5.32E-09,1750112370,4.98E-09,1750112371,3.35E-02
5.33E-09,1750112371,4.97E-09,1750112371,3.55E-02
5.33E-09,1750112371,4.95E-09,1750112371,3.71E-02
5.33E-09,1750112371,4.94E-09,1750112371,3.79E-02
5.31E-09,1750112371,4.92E-09,1750112371,3.85E-02
5.29E-09,1750112371,4.90E-09,1750112371,3.87E-02
5.27E-09,1750112371,4.88E-09,1750112371,3.85E-02
5.24E-09,1750112371,4.85E-09,1750112371,3.81E-02
5.20E-09,1750112371,4.82E-09,1750112371,3.79E-02
5.17E-09,1750112371,4.79E-09,1750112371,3.82E-02
5.13E-09,1750112371,4.75E-09,1750112371,3.86E-02
5.11E-09,1750112371,4.73E-09,1750112371,3.88E-02
5.09E-09,1750112371,4.71E-09,1750112371,3.87E-02
5.07E-09,1750112371,4.70E-09,1750112372,3.80E-02
5.06E-09,1750112371,4.69E-09,1750112372,3.78E-02
5.06E-09,1750112371,4.69E-09,1750112372,3.73E-02
5.07E-09,1750112372,4.70E-09,1750112372,3.78E-02
5.08E-09,1750112372,4.70E-09,1750112372,3.93E-02
5.11E-09,1750112372,4.70E-09,1750112372,4.13E-02
5.14E-09,1750112372,4.71E-09,1750112372,4.40E-02
5.18E-09,1750112372,4.71E-09,1750112372,4.68E-02
5.22E-09,1750112372,4.72E-09,1750112372,4.98E-02
5.26E-09,1750112372,4.73E-09,1750112372,5.31E-02
5.30E-09,1750112372,4.74E-09,1750112372,5.57E-02
5.34E-09,1750112372,4.74E-09,1750112372,5.88E-02
5.37E-09,1750112372,4.75E-09,1750112372,6.16E-02
5.40E-09,1750112372,4.75E-09,1750112372,6.44E-02
5.41E-09,1750112372,4.74E-09,1750112372,6.61E-02
5.42E-09,1750112372,4.74E-09,1750112373,6.78E-02
5.42E-09,1750112372,4.72E-09,1750112373,6.90E-02
5.41E-09,1750112372,4.71E-09,1750112373,6.97E-02
5.40E-09,1750112373,4.69E-09,1750112373,7.01E-02
5.38E-09,1750112373,4.67E-09,1750112373,7.01E-02
5.36E-09,1750112373,4.65E-09,1750112373,7.11E-02
5.35E-09,1750112373,4.65E-09,1750112373,7.02E-02
5.33E-09,1750112373,4.65E-09,1750112373,6.87E-02
5.31E-09,1750112373,4.65E-09,1750112373,6.67E-02
5.29E-09,1750112373,4.65E-09,1750112373,6.46E-02
5.28E-09,1750112373,4.66E-09,1750112373,6.27E-02
5.26E-09,1750112373,4.66E-09,1750112373,6.07E-02
5.26E-09,1750112373,4.67E-09,1750112373,5.93E-02
5.25E-09,1750112373,4.68E-09,1750112373,5.80E-02
5.25E-09,1750112373,4.69E-09,1750112374,5.70E-02
5.26E-09,1750112373,4.70E-09,1750112374,5.60E-02
5.26E-09,1750112373,4.71E-09,1750112374,5.50E-02
5.27E-09,1750112373,4.72E-09,1750112374,5.43E-02
5.28E-09,1750112374,4.74E-09,1750112374,5.40E-02
5.29E-09,1750112374,4.75E-09,1750112374,5.34E-02
5.30E-09,1750112374,4.76E-09,1750112374,5.37E-02
5.31E-09,1750112374,4.77E-09,1750112374,5.37E-02
5.33E-09,1750112374,4.78E-09,1750112374,5.43E-02
5.34E-09,1750112374,4.78E-09,1750112374,5.51E-02
5.35E-09,1750112374,4.78E-09,1750112374,5.57E-02
5.36E-09,1750112374,4.79E-09,1750112374,5.64E-02
5.36E-09,1750112374,4.78E-09,1750112374,5.67E-02
5.36E-09,1750112374,4.78E-09,1750112374,5.72E-02
5.35E-09,1750112374,4.78E-09,1750112374,5.69E-02
5.34E-09,1750112374,4.77E-09,1750112375,5.64E-02
5.33E-09,1750112374,4.77E-09,1750112375,5.60E-02
5.32E-09,1750112374,4.76E-09,1750112375,5.51E-02
5.30E-09,1750112374,4.76E-09,1750112375,5.39E-02
5.28E-09,1750112375,4.75E-09,1750112375,5.25E-02
5.26E-09,1750112375,4.75E-09,1750112375,5.05E-02
5.24E-09,1750112375,4.75E-09,1750112375,4.85E-02
5.22E-09,1750112375,4.76E-09,1750112375,4.68E-02
5.20E-09,1750112375,4.76E-09,1750112375,4.41E-02
5.19E-09,1750112375,4.77E-09,1750112375,4.25E-02
5.18E-09,1750112375,4.78E-09,1750112375,4.04E-02
5.17E-09,1750112375,4.78E-09,1750112375,3.93E-02
5.17E-09,1750112375,4.79E-09,1750112375,3.80E-02
5.17E-09,1750112375,4.80E-09,1750112375,3.74E-02
5.18E-09,1750112375,4.81E-09,1750112375,3.72E-02
5.19E-09,1750112375,4.82E-09,1750112376,3.72E-02
5.20E-09,1750112375,4.82E-09,1750112376,3.79E-02
5.22E-09,1750112375,4.83E-09,1750112376,3.90E-02
5.24E-09,1750112375,4.83E-09,1750112376,4.01E-02
5.26E-09,1750112376,4.84E-09,1750112376,4.19E-02
5.28E-09,1750112376,4.84E-09,1750112376,4.35E-02
5.30E-09,1750112376,4.84E-09,1750112376,4.53E-02
5.34E-09,1750112376,4.84E-09,1750112376,4.96E-02
5.37E-09,1750112376,4.84E-09,1750112376,5.18E-02
5.39E-09,1750112376,4.83E-09,1750112376,5.42E-02
5.41E-09,1750112376,4.83E-09,1750112376,5.68E-02
5.43E-09,1750112376,4.82E-09,1750112376,5.91E-02
5.44E-09,1750112376,4.81E-09,1750112376,6.13E-02
5.46E-09,1750112376,4.80E-09,1750112376,6.42E-02
5.47E-09,1750112376,4.79E-09,1750112376,6.61E-02
5.48E-09,1750112376,4.79E-09,1750112377,6.81E-02
5.50E-09,1750112376,4.78E-09,1750112377,7.00E-02
5.50E-09,1750112376,4.77E-09,1750112377,7.12E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.23E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.29E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.34E-02
5.52E-09,1750112377,4.76E-09,1750112377,7.39E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.34E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.34E-02
5.51E-09,1750112377,4.76E-09,1750112377,7.29E-02
5.50E-09,1750112377,4.76E-09,1750112377,7.19E-02
5.50E-09,1750112377,4.77E-09,1750112377,7.11E-02
5.49E-09,1750112377,4.77E-09,1750112377,6.98E-02
5.48E-09,1750112377,4.78E-09,1750112377,6.89E-02
5.48E-09,1750112377,4.78E-09,1750112377,6.79E-02
5.47E-09,1750112377,4.79E-09,1750112378,6.67E-02
5.47E-09,1750112377,4.79E-09,1750112378,6.55E-02
5.46E-09,1750112377,4.80E-09,1750112378,6.42E-02
5.46E-09,1750112378,4.80E-09,1750112378,6.37E-02
5.45E-09,1750112378,4.81E-09,1750112378,6.23E-02
5.44E-09,1750112378,4.82E-09,1750112378,6.09E-02
5.44E-09,1750112378,4.82E-09,1750112378,6.01E-02
5.44E-09,1750112378,4.83E-09,1750112378,5.92E-02
5.43E-09,1750112378,4.83E-09,1750112378,5.82E-02
5.43E-09,1750112378,4.84E-09,1750112378,5.76E-02
5.43E-09,1750112378,4.84E-09,1750112378,5.70E-02
5.43E-09,1750112378,4.85E-09,1750112378,5.65E-02
5.43E-09,1750112378,4.85E-09,1750112378,5.59E-02
5.43E-09,1750112378,4.86E-09,1750112378,5.54E-02
5.42E-09,1750112378,4.86E-09,1750112378,5.49E-02
5.42E-09,1750112378,4.86E-09,1750112379,5.50E-02
5.42E-09,1750112378,4.86E-09,1750112379,5.47E-02
5.42E-09,1750112379,4.85E-09,1750112379,5.49E-02
5.42E-09,1750112379,4.85E-09,1750112379,5.57E-02
5.42E-09,1750112379,4.84E-09,1750112379,5.62E-02
5.43E-09,1750112379,4.84E-09,1750112379,5.75E-02
5.43E-09,1750112379,4.83E-09,1750112379,5.86E-02
5.44E-09,1750112379,4.83E-09,1750112379,5.94E-02
5.44E-09,1750112379,4.82E-09,1750112379,6.02E-02
5.45E-09,1750112379,4.82E-09,1750112379,6.11E-02
5.45E-09,1750112379,4.81E-09,1750112379,6.20E-02
5.46E-09,1750112379,4.81E-09,1750112379,6.28E-02
5.46E-09,1750112379,4.81E-09,1750112379,6.34E-02
5.47E-09,1750112379,4.81E-09,1750112379,6.47E-02
5.48E-09,1750112379,4.80E-09,1750112380,6.56E-02
5.48E-09,1750112379,4.80E-09,1750112380,6.63E-02
5.49E-09,1750112380,4.80E-09,1750112380,6.72E-02
5.50E-09,1750112380,4.80E-09,1750112380,6.81E-02
5.50E-09,1750112380,4.80E-09,1750112380,6.83E-02
5.51E-09,1750112380,4.80E-09,1750112380,6.87E-02
5.52E-09,1750112380,4.80E-09,1750112380,6.95E-02
5.51E-09,1750112380,4.80E-09,1750112380,6.93E-02
5.52E-09,1750112380,4.80E-09,1750112380,6.98E-02
5.52E-09,1750112380,4.80E-09,1750112380,6.98E-02
5.52E-09,1750112380,4.80E-09,1750112380,7.00E-02
5.53E-09,1750112380,4.80E-09,1750112380,7.06E-02
5.53E-09,1750112380,4.80E-09,1750112380,7.03E-02
5.53E-09,1750112380,4.80E-09,1750112380,7.03E-02
5.53E-09,1750112380,4.81E-09,1750112380,6.99E-02
5.53E-09,1750112380,4.81E-09,1750112381,6.92E-02
5.52E-09,1750112380,4.82E-09,1750112381,6.82E-02
5.52E-09,1750112381,4.83E-09,1750112381,6.73E-02
5.51E-09,1750112381,4.83E-09,1750112381,6.60E-02
5.51E-09,1750112381,4.84E-09,1750112381,6.45E-02
5.49E-09,1750112381,4.85E-09,1750112381,6.28E-02
5.48E-09,1750112381,4.85E-09,1750112381,6.12E-02
5.47E-09,1750112381,4.86E-09,1750112381,5.98E-02
5.46E-09,1750112381,4.86E-09,1750112381,5.86E-02
5.45E-09,1750112381,4.86E-09,1750112381,5.69E-02
5.43E-09,1750112381,4.86E-09,1750112381,5.55E-02
5.42E-09,1750112381,4.86E-09,1750112381,5.46E-02
5.41E-09,1750112381,4.85E-09,1750112381,5.41E-02
5.39E-09,1750112381,4.85E-09,1750112381,5.33E-02
5.37E-09,1750112381,4.84E-09,1750112381,5.26E-02
5.36E-09,1750112381,4.83E-09,1750112382,5.21E-02
5.32E-09,1750112382,4.81E-09,1750112382,5.01E-02
5.30E-09,1750112382,4.80E-09,1750112382,4.99E-02
5.28E-09,1750112382,4.78E-09,1750112382,5.01E-02
5.27E-09,1750112382,4.76E-09,1750112382,5.06E-02
5.26E-09,1750112382,4.75E-09,1750112382,5.12E-02
5.25E-09,1750112382,4.73E-09,1750112382,5.17E-02
5.24E-09,1750112382,4.72E-09,1750112382,5.20E-02
5.23E-09,1750112382,4.71E-09,1750112382,5.25E-02
5.23E-09,1750112382,4.70E-09,1750112382,5.32E-02
5.24E-09,1750112382,4.70E-09,1750112382,5.39E-02
5.24E-09,1750112382,4.70E-09,1750112382,5.45E-02
5.26E-09,1750112382,4.71E-09,1750112382,5.50E-02
5.27E-09,1750112382,4.71E-09,1750112382,5.54E-02
5.28E-09,1750112382,4.72E-09,1750112382,5.59E-02
5.29E-09,1750112382,4.73E-09,1750112383,5.60E-02
5.31E-09,1750112383,4.74E-09,1750112383,5.68E-02
5.32E-09,1750112383,4.75E-09,1750112383,5.68E-02
5.32E-09,1750112383,4.75E-09,1750112383,5.67E-02
5.33E-09,1750112383,4.76E-09,1750112383,5.69E-02
5.33E-09,1750112383,4.76E-09,1750112383,5.70E-02
5.33E-09,1750112383,4.76E-09,1750112383,5.71E-02
5.33E-09,1750112383,4.75E-09,1750112383,5.73E-02
5.32E-09,1750112383,4.75E-09,1750112383,5.73E-02
5.32E-09,1750112383,4.74E-09,1750112383,5.77E-02
5.31E-09,1750112383,4.73E-09,1750112383,5.77E-02
5.30E-09,1750112383,4.72E-09,1750112383,5.77E-02
5.30E-09,1750112383,4.72E-09,1750112383,5.78E-02
5.29E-09,1750112383,4.71E-09,1750112383,5.75E-02
5.28E-09,1750112383,4.71E-09,1750112383,5.74E-02
5.27E-09,1750112383,4.70E-09,1750112384,5.69E-02
5.26E-09,1750112384,4.69E-09,1750112384,5.73E-02
5.26E-09,1750112384,4.69E-09,1750112384,5.78E-02
5.26E-09,1750112384,4.67E-09,1750112384,5.89E-02
5.27E-09,1750112384,4.66E-09,1750112384,6.06E-02
5.27E-09,1750112384,4.65E-09,1750112384,6.23E-02
5.28E-09,1750112384,4.64E-09,1750112384,6.41E-02
5.29E-09,1750112384,4.64E-09,1750112384,6.61E-02
5.30E-09,1750112384,4.63E-09,1750112384,6.71E-02
5.31E-09,1750112384,4.63E-09,1750112384,6.75E-02
5.31E-09,1750112384,4.64E-09,1750112384,6.76E-02
5.33E-09,1750112384,4.65E-09,1750112384,6.78E-02
5.35E-09,1750112384,4.66E-09,1750112384,6.84E-02
5.36E-09,1750112384,4.67E-09,1750112384,6.87E-02
5.38E-09,1750112384,4.68E-09,1750112384,6.93E-02
5.39E-09,1750112384,4.68E-09,1750112385,6.96E-02
5.39E-09,1750112385,4.69E-09,1750112385,7.00E-02
5.39E-09,1750112385,4.68E-09,1750112385,7.03E-02
5.38E-09,1750112385,4.66E-09,1750112385,7.11E-02
5.36E-09,1750112385,4.65E-09,1750112385,7.09E-02
5.34E-09,1750112385,4.64E-09,1750112385,6.95E-02
5.31E-09,1750112385,4.64E-09,1750112385,6.76E-02
5.28E-09,1750112385,4.63E-09,1750112385,6.54E-02
5.24E-09,1750112385,4.62E-09,1750112385,6.24E-02
5.20E-09,1750112385,4.62E-09,1750112385,5.97E-02
5.16E-09,1750112385,4.61E-09,1750112385,5.62E-02
5.12E-09,1750112385,4.61E-09,1750112385,5.25E-02
5.09E-09,1750112385,4.62E-09,1750112385,4.85E-02
5.06E-09,1750112385,4.64E-09,1750112385,4.36E-02
5.04E-09,1750112385,4.67E-09,1750112386,3.82E-02
5.03E-09,1750112385,4.70E-09,1750112386,3.33E-02
5.01E-09,1750112386,4.74E-09,1750112386,2.81E-02
5.02E-09,1750112386,4.78E-09,1750112386,2.43E-02
5.02E-09,1750112386,4.81E-09,1750112386,2.12E-02
5.04E-09,1750112386,4.85E-09,1750112386,1.95E-02
5.07E-09,1750112386,4.88E-09,1750112386,1.85E-02
5.09E-09,1750112386,4.91E-09,1750112386,1.78E-02
5.12E-09,1750112386,4.94E-09,1750112386,1.85E-02
5.15E-09,1750112386,4.95E-09,1750112386,1.96E-02
5.19E-09,1750112386,4.97E-09,1750112386,2.19E-02
5.22E-09,1750112386,4.97E-09,1750112386,2.43E-02
5.25E-09,1750112386,4.98E-09,1750112386,2.68E-02
5.27E-09,1750112386,4.98E-09,1750112386,2.87E-02
5.29E-09,1750112386,4.98E-09,1750112386,2.98E-02
5.31E-09,1750112386,4.99E-09,1750112387,3.06E-02
5.31E-09,1750112386,5.00E-09,1750112387,3.07E-02
5.32E-09,1750112387,5.00E-09,1750112387,3.10E-02
5.34E-09,1750112387,5.00E-09,1750112387,3.26E-02
5.35E-09,1750112387,5.00E-09,1750112387,3.43E-02
5.37E-09,1750112387,4.99E-09,1750112387,3.63E-02
5.38E-09,1750112387,4.98E-09,1750112387,3.86E-02
5.38E-09,1750112387,4.96E-09,1750112387,4.04E-02
5.39E-09,1750112387,4.94E-09,1750112387,4.29E-02
5.38E-09,1750112387,4.92E-09,1750112387,4.46E-02
5.37E-09,1750112387,4.89E-09,1750112387,4.64E-02
5.35E-09,1750112387,4.86E-09,1750112387,4.86E-02
5.33E-09,1750112387,4.82E-09,1750112387,5.05E-02
5.31E-09,1750112387,4.78E-09,1750112387,5.25E-02
5.29E-09,1750112387,4.74E-09,1750112387,5.46E-02
5.26E-09,1750112387,4.70E-09,1750112388,5.62E-02
5.24E-09,1750112387,4.67E-09,1750112388,5.77E-02
5.22E-09,1750112388,4.62E-09,1750112388,6.10E-02
5.19E-09,1750112388,4.60E-09,1750112388,6.01E-02
5.17E-09,1750112388,4.60E-09,1750112388,5.83E-02
5.15E-09,1750112388,4.60E-09,1750112388,5.61E-02
5.14E-09,1750112388,4.61E-09,1750112388,5.39E-02
5.13E-09,1750112388,4.63E-09,1750112388,5.12E-02
5.12E-09,1750112388,4.65E-09,1750112388,4.88E-02
5.12E-09,1750112388,4.66E-09,1750112388,4.64E-02
5.11E-09,1750112388,4.68E-09,1750112388,4.34E-02
5.11E-09,1750112388,4.70E-09,1750112388,4.11E-02
5.10E-09,1750112388,4.72E-09,1750112388,3.88E-02
5.09E-09,1750112388,4.73E-09,1750112388,3.63E-02
5.09E-09,1750112388,4.74E-09,1750112389,3.48E-02
5.08E-09,1750112388,4.75E-09,1750112389,3.32E-02
5.08E-09,1750112388,4.76E-09,1750112389,3.30E-02
5.08E-09,1750112389,4.76E-09,1750112389,3.30E-02
5.08E-09,1750112389,4.76E-09,1750112389,3.33E-02
5.09E-09,1750112389,4.75E-09,1750112389,3.40E-02
5.10E-09,1750112389,4.75E-09,1750112389,3.47E-02
5.10E-09,1750112389,4.76E-09,1750112389,3.51E-02
5.12E-09,1750112389,4.76E-09,1750112389,3.55E-02
5.13E-09,1750112389,4.77E-09,1750112389,3.56E-02
5.14E-09,1750112389,4.78E-09,1750112389,3.60E-02
5.16E-09,1750112389,4.80E-09,1750112389,3.66E-02
5.18E-09,1750112389,4.81E-09,1750112389,3.72E-02
5.20E-09,1750112389,4.82E-09,1750112389,3.80E-02
5.22E-09,1750112389,4.83E-09,1750112389,3.90E-02
5.25E-09,1750112389,4.84E-09,1750112390,4.05E-02
5.28E-09,1750112389,4.85E-09,1750112390,4.24E-02
5.30E-09,1750112389,4.85E-09,1750112390,4.38E-02
5.32E-09,1750112390,4.85E-09,1750112390,4.54E-02
5.32E-09,1750112390,4.85E-09,1750112390,4.62E-02
5.33E-09,1750112390,4.86E-09,1750112390,4.67E-02
5.33E-09,1750112390,4.86E-09,1750112390,4.66E-02
5.33E-09,1750112390,4.86E-09,1750112390,4.59E-02
5.32E-09,1750112390,4.87E-09,1750112390,4.46E-02
5.31E-09,1750112390,4.87E-09,1750112390,4.33E-02
5.30E-09,1750112390,4.87E-09,1750112390,4.16E-02
5.28E-09,1750112390,4.88E-09,1750112390,3.99E-02
5.26E-09,1750112390,4.88E-09,1750112390,3.77E-02
5.24E-09,1750112390,4.88E-09,1750112390,3.57E-02
5.21E-09,1750112390,4.87E-09,1750112390,3.33E-02
5.18E-09,1750112390,4.87E-09,1750112391,3.07E-02
5.14E-09,1750112390,4.86E-09,1750112391,2.80E-02
5.09E-09,1750112390,4.83E-09,1750112391,2.60E-02
5.05E-09,1750112391,4.80E-09,1750112391,2.54E-02
5.00E-09,1750112391,4.75E-09,1750112391,2.49E-02
4.94E-09,1750112391,4.71E-09,1750112391,2.48E-02
4.90E-09,1750112391,4.66E-09,1750112391,2.59E-02
4.86E-09,1750112391,4.60E-09,1750112391,2.74E-02
4.82E-09,1750112391,4.55E-09,1750112391,2.85E-02
4.79E-09,1750112391,4.50E-09,1750112391,3.07E-02
4.76E-09,1750112391,4.45E-09,1750112391,3.36E-02
4.74E-09,1750112391,4.40E-09,1750112391,3.69E-02
4.73E-09,1750112391,4.31E-09,1750112391,4.62E-02
4.71E-09,1750112391,4.27E-09,1750112391,4.91E-02
4.71E-09,1750112391,4.24E-09,1750112392,5.20E-02
4.70E-09,1750112391,4.22E-09,1750112392,5.47E-02
4.71E-09,1750112391,4.20E-09,1750112392,5.71E-02
4.70E-09,1750112391,4.18E-09,1750112392,5.82E-02
4.70E-09,1750112392,4.17E-09,1750112392,5.96E-02
4.70E-09,1750112392,4.17E-09,1750112392,6.03E-02
