Difference,Equation,alpha(rad),beta(rad),gamma(rad),R^2,Linear?
0.0,Not linear,0.0,0.0,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.054165390579134366,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.10833078115826873,0.0,-0.0000,False
0.0,Not linear,0.0,0.1624961717374031,0.0,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.21666156231653746,0.0,0.0000,False
0.0,Not linear,0.0,0.2708269528956718,0.0,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.3249923434748062,0.0,-0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.37915773405394054,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.43332312463307493,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.4874885152122093,0.0,-0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.5416539057913436,0.0,-0.0000,False
5.551115123125783e-17,Not linear,0.0,0.595819296370478,0.0,0.0000,False
0.0,Not linear,0.0,0.6499846869496124,0.0,0.0000,False
-2.7755575615628914e-17,Not linear,0.0,0.7041500775287468,0.0,0.0000,False
-5.551115123125783e-17,Not linear,0.0,0.7583154681078811,0.0,0.0000,False
-9.020562075079397e-17,Not linear,0.0,0.8124808586870155,0.0,-0.0000,False
2.7755575615628914e-17,Not linear,0.0,0.8666462492661499,0.0,0.0000,False
0.0,Not linear,0.0,0.9208116398452842,0.0,-0.0000,False
-5.551115123125783e-17,Not linear,0.0,0.9749770304244186,0.0,0.0000,False
1.6653345369377348e-16,Not linear,0.0,1.029142421003553,0.0,-0.0000,False
1.1102230246251565e-16,Not linear,0.0,1.0833078115826873,0.0,0.0000,False
1.1102230246251565e-16,Not linear,0.0,1.1374732021618217,0.0,-0.0000,False
-2.220446049250313e-16,Not linear,0.0,1.191638592740956,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,1.2458039833200905,0.0,0.0000,False
0.0,Not linear,0.0,1.2999693738992248,0.0,0.0000,False
0.0,Not linear,0.0,1.3541347644783592,0.0,0.0000,False
0.0,Not linear,0.0,1.4083001550574936,0.0,0.0000,False
1.1102230246251565e-16,Not linear,0.0,1.4624655456366278,0.0,0.0000,False
0.0,Not linear,0.0,1.5166309362157622,0.0,-0.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.0,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.0,0.054165390579134366,0.0000,False
3.4099606630255686e-05,Not linear,0.0,0.054165390579134366,0.054165390579134366,1.0000,False
6.779942655055216e-05,Not linear,0.0,0.10833078115826873,0.054165390579134366,1.0000,False
0.00010070436018405626,Not linear,0.0,0.1624961717374031,0.054165390579134366,1.0000,False
0.00013242862726903226,Not linear,0.0,0.21666156231653746,0.054165390579134366,1.0000,False
0.00016260028978010155,Not linear,0.0,0.2708269528956718,0.054165390579134366,1.0000,False
0.00019086561256054235,Not linear,0.0,0.3249923434748062,0.054165390579134366,1.0000,False
0.00021689321054363386,Not linear,0.0,0.37915773405394054,0.054165390579134366,1.0000,False
0.0002403779339402723,Not linear,0.0,0.43332312463307493,0.054165390579134366,1.0000,False
0.0002610444458412964,Not linear,0.0,0.4874885152122093,0.054165390579134366,1.0000,False
0.0002786504502901299,Not linear,0.0,0.5416539057913436,0.054165390579134366,1.0000,False
0.00029298953298168007,Not linear,0.0,0.595819296370478,0.054165390579134366,1.0000,False
0.0003038935812821886,Not linear,0.0,0.6499846869496124,0.054165390579134366,1.0000,False
0.0003112347551945116,Not linear,0.0,0.7041500775287468,0.054165390579134366,1.0000,False
0.00031492698616672476,Not linear,0.0,0.7583154681078811,0.054165390579134366,1.0000,False
-0.0003149269861668601,Not linear,0.0,0.8124808586870155,0.054165390579134366,1.0000,False
-0.000311234755194123,Not linear,0.0,0.8666462492661499,0.054165390579134366,1.0000,False
-0.00030389358128213306,Not linear,0.0,0.9208116398452842,0.054165390579134366,1.0000,False
-0.0002929895329817356,Not linear,0.0,0.9749770304244186,0.054165390579134366,1.0000,False
-0.0002786504502900744,Not linear,0.0,1.029142421003553,0.054165390579134366,1.0000,False
-0.0002610444458414074,Not linear,0.0,1.0833078115826873,0.054165390579134366,1.0000,False
-0.00024037793394038331,Not linear,0.0,1.1374732021618217,0.054165390579134366,1.0000,False
-0.00021689321054363386,Not linear,0.0,1.191638592740956,0.054165390579134366,1.0000,False
-0.00019086561256054235,Not linear,0.0,1.2458039833200905,0.054165390579134366,1.0000,False
