power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),Sdifference
2.54E-08,1750294853,1.94E-08,1750294853,1.33E-01
2.51E-08,1750294853,1.93E-08,1750294853,1.31E-01
2.48E-08,1750294853,1.92E-08,1750294853,1.27E-01
2.46E-08,1750294853,1.91E-08,1750294853,1.26E-01
2.44E-08,1750294853,1.90E-08,1750294854,1.25E-01
2.43E-08,1750294853,1.89E-08,1750294854,1.26E-01
2.42E-08,1750294854,1.87E-08,1750294854,1.28E-01
2.41E-08,1750294854,1.85E-08,1750294854,1.30E-01
2.39E-08,1750294854,1.84E-08,1750294854,1.31E-01
2.38E-08,1750294854,1.82E-08,1750294854,1.32E-01
2.37E-08,1750294854,1.81E-08,1750294854,1.33E-01
2.37E-08,1750294854,1.80E-08,1750294854,1.35E-01
2.38E-08,1750294854,1.80E-08,1750294854,1.39E-01
2.39E-08,1750294854,1.80E-08,1750294854,1.41E-01
2.41E-08,1750294854,1.80E-08,1750294854,1.44E-01
2.43E-08,1750294854,1.81E-08,1750294854,1.47E-01
2.45E-08,1750294854,1.81E-08,1750294854,1.51E-01
2.44E-08,1750294854,1.81E-08,1750294854,1.49E-01
2.43E-08,1750294854,1.81E-08,1750294855,1.48E-01
2.41E-08,1750294854,1.80E-08,1750294855,1.44E-01
2.40E-08,1750294854,1.80E-08,1750294855,1.42E-01
2.39E-08,1750294855,1.80E-08,1750294855,1.41E-01
2.39E-08,1750294855,1.80E-08,1750294855,1.41E-01
2.39E-08,1750294855,1.80E-08,1750294855,1.42E-01
2.39E-08,1750294855,1.80E-08,1750294855,1.42E-01
2.39E-08,1750294855,1.79E-08,1750294855,1.43E-01
2.39E-08,1750294855,1.79E-08,1750294855,1.44E-01
2.39E-08,1750294855,1.78E-08,1750294855,1.46E-01
2.39E-08,1750294855,1.77E-08,1750294855,1.48E-01
2.40E-08,1750294855,1.76E-08,1750294855,1.53E-01
2.41E-08,1750294855,1.76E-08,1750294855,1.57E-01
2.42E-08,1750294855,1.75E-08,1750294855,1.61E-01
2.42E-08,1750294855,1.74E-08,1750294855,1.64E-01
2.41E-08,1750294855,1.73E-08,1750294856,1.65E-01
2.40E-08,1750294856,1.72E-08,1750294856,1.66E-01
2.39E-08,1750294856,1.70E-08,1750294856,1.68E-01
2.37E-08,1750294856,1.68E-08,1750294856,1.69E-01
2.34E-08,1750294856,1.67E-08,1750294856,1.68E-01
2.31E-08,1750294856,1.65E-08,1750294856,1.68E-01
2.28E-08,1750294856,1.63E-08,1750294856,1.66E-01
2.26E-08,1750294856,1.62E-08,1750294856,1.65E-01
2.23E-08,1750294856,1.61E-08,1750294856,1.61E-01
2.22E-08,1750294856,1.61E-08,1750294856,1.59E-01
2.21E-08,1750294856,1.61E-08,1750294856,1.57E-01
2.20E-08,1750294856,1.61E-08,1750294856,1.53E-01
2.20E-08,1750294856,1.62E-08,1750294856,1.52E-01
2.19E-08,1750294856,1.62E-08,1750294856,1.48E-01
2.20E-08,1750294856,1.63E-08,1750294856,1.49E-01
2.20E-08,1750294856,1.63E-08,1750294857,1.47E-01
2.22E-08,1750294857,1.64E-08,1750294857,1.50E-01
2.23E-08,1750294857,1.65E-08,1750294857,1.50E-01
2.24E-08,1750294857,1.66E-08,1750294857,1.49E-01
2.25E-08,1750294857,1.67E-08,1750294857,1.48E-01
2.26E-08,1750294857,1.68E-08,1750294857,1.47E-01
2.26E-08,1750294857,1.69E-08,1750294857,1.43E-01
2.26E-08,1750294857,1.71E-08,1750294857,1.39E-01
2.26E-08,1750294857,1.72E-08,1750294857,1.36E-01
2.26E-08,1750294857,1.73E-08,1750294857,1.32E-01
2.26E-08,1750294857,1.75E-08,1750294857,1.28E-01
2.26E-08,1750294857,1.76E-08,1750294857,1.24E-01
2.25E-08,1750294857,1.78E-08,1750294857,1.17E-01
2.25E-08,1750294857,1.79E-08,1750294857,1.14E-01
2.24E-08,1750294857,1.80E-08,1750294857,1.09E-01
2.24E-08,1750294858,1.80E-08,1750294858,1.08E-01
2.23E-08,1750294858,1.80E-08,1750294858,1.05E-01
2.22E-08,1750294858,1.80E-08,1750294858,1.04E-01
2.21E-08,1750294858,1.80E-08,1750294858,1.04E-01
2.20E-08,1750294858,1.79E-08,1750294858,1.04E-01
2.18E-08,1750294858,1.78E-08,1750294858,1.02E-01
2.17E-08,1750294858,1.77E-08,1750294858,1.03E-01
2.17E-08,1750294858,1.75E-08,1750294858,1.06E-01
2.16E-08,1750294858,1.74E-08,1750294858,1.07E-01
2.16E-08,1750294858,1.73E-08,1750294858,1.11E-01
2.16E-08,1750294858,1.71E-08,1750294858,1.15E-01
2.17E-08,1750294858,1.70E-08,1750294858,1.21E-01
2.17E-08,1750294858,1.69E-08,1750294858,1.25E-01
2.17E-08,1750294858,1.68E-08,1750294858,1.28E-01
2.17E-08,1750294858,1.67E-08,1750294858,1.32E-01
2.16E-08,1750294859,1.65E-08,1750294859,1.33E-01
2.16E-08,1750294859,1.64E-08,1750294859,1.36E-01
2.15E-08,1750294859,1.63E-08,1750294859,1.38E-01
2.13E-08,1750294859,1.62E-08,1750294859,1.37E-01
2.12E-08,1750294859,1.60E-08,1750294859,1.39E-01
2.11E-08,1750294859,1.59E-08,1750294859,1.41E-01
2.09E-08,1750294859,1.58E-08,1750294859,1.40E-01
2.08E-08,1750294859,1.56E-08,1750294859,1.42E-01
2.07E-08,1750294859,1.55E-08,1750294859,1.43E-01
2.05E-08,1750294859,1.54E-08,1750294859,1.42E-01
2.04E-08,1750294859,1.53E-08,1750294859,1.43E-01
2.03E-08,1750294859,1.52E-08,1750294859,1.43E-01
2.24E-08,1750294861,1.51E-08,1750294859,1.93E-01
2.26E-08,1750294862,1.51E-08,1750294859,2.00E-01
2.28E-08,1750294862,1.50E-08,1750294859,2.06E-01
2.30E-08,1750294862,1.49E-08,1750294860,2.13E-01
2.31E-08,1750294862,1.49E-08,1750294860,2.17E-01
2.33E-08,1750294862,1.48E-08,1750294860,2.24E-01
2.34E-08,1750294862,1.47E-08,1750294860,2.28E-01
2.35E-08,1750294862,1.46E-08,1750294860,2.32E-01
2.36E-08,1750294862,1.46E-08,1750294860,2.36E-01
2.36E-08,1750294862,1.45E-08,1750294860,2.38E-01
2.37E-08,1750294862,1.45E-08,1750294860,2.42E-01
2.37E-08,1750294862,1.44E-08,1750294860,2.43E-01
2.38E-08,1750294862,1.44E-08,1750294860,2.46E-01
2.38E-08,1750294862,1.44E-08,1750294860,2.47E-01
2.38E-08,1750294862,1.44E-08,1750294860,2.47E-01
2.37E-08,1750294862,1.44E-08,1750294860,2.45E-01
2.37E-08,1750294863,1.44E-08,1750294860,2.46E-01
2.36E-08,1750294863,1.44E-08,1750294860,2.43E-01
2.35E-08,1750294863,1.44E-08,1750294861,2.41E-01
2.34E-08,1750294863,1.44E-08,1750294861,2.39E-01
2.33E-08,1750294863,1.44E-08,1750294861,2.36E-01
2.31E-08,1750294863,1.44E-08,1750294861,2.31E-01
2.29E-08,1750294863,1.45E-08,1750294861,2.26E-01
2.27E-08,1750294863,1.45E-08,1750294861,2.20E-01
2.25E-08,1750294863,1.46E-08,1750294861,2.14E-01
2.23E-08,1750294863,1.47E-08,1750294861,2.06E-01
2.21E-08,1750294863,1.48E-08,1750294861,1.99E-01
2.19E-08,1750294863,1.49E-08,1750294861,1.91E-01
2.17E-08,1750294863,1.50E-08,1750294861,1.83E-01
2.15E-08,1750294863,1.51E-08,1750294861,1.75E-01
2.13E-08,1750294863,1.52E-08,1750294861,1.67E-01
2.12E-08,1750294864,1.53E-08,1750294861,1.61E-01
2.10E-08,1750294864,1.54E-08,1750294861,1.52E-01
2.09E-08,1750294864,1.56E-08,1750294862,1.47E-01
2.09E-08,1750294864,1.56E-08,1750294862,1.44E-01
2.08E-08,1750294864,1.57E-08,1750294862,1.39E-01
2.08E-08,1750294864,1.58E-08,1750294862,1.36E-01
2.07E-08,1750294864,1.59E-08,1750294862,1.31E-01
2.07E-08,1750294864,1.60E-08,1750294862,1.29E-01
2.07E-08,1750294864,1.61E-08,1750294862,1.26E-01
2.07E-08,1750294864,1.61E-08,1750294862,1.24E-01
2.07E-08,1750294864,1.62E-08,1750294862,1.21E-01
2.07E-08,1750294864,1.63E-08,1750294862,1.19E-01
2.07E-08,1750294864,1.64E-08,1750294862,1.16E-01
2.08E-08,1750294864,1.64E-08,1750294862,1.17E-01
2.08E-08,1750294864,1.65E-08,1750294862,1.16E-01
2.08E-08,1750294865,1.65E-08,1750294862,1.15E-01
2.08E-08,1750294865,1.65E-08,1750294862,1.14E-01
2.09E-08,1750294865,1.65E-08,1750294863,1.17E-01
2.09E-08,1750294865,1.65E-08,1750294863,1.18E-01
2.10E-08,1750294865,1.65E-08,1750294863,1.21E-01
2.10E-08,1750294865,1.64E-08,1750294863,1.22E-01
2.11E-08,1750294865,1.64E-08,1750294863,1.25E-01
2.11E-08,1750294865,1.64E-08,1750294863,1.27E-01
2.12E-08,1750294865,1.63E-08,1750294863,1.30E-01
2.12E-08,1750294865,1.63E-08,1750294863,1.31E-01
2.13E-08,1750294865,1.62E-08,1750294863,1.35E-01
2.13E-08,1750294865,1.62E-08,1750294863,1.36E-01
2.14E-08,1750294865,1.62E-08,1750294863,1.39E-01
2.15E-08,1750294865,1.61E-08,1750294863,1.43E-01
2.15E-08,1750294865,1.61E-08,1750294863,1.44E-01
2.15E-08,1750294866,1.60E-08,1750294863,1.46E-01
2.16E-08,1750294866,1.60E-08,1750294863,1.50E-01
2.15E-08,1750294866,1.59E-08,1750294864,1.49E-01
2.15E-08,1750294866,1.58E-08,1750294864,1.52E-01
2.15E-08,1750294866,1.57E-08,1750294864,1.55E-01
2.14E-08,1750294866,1.57E-08,1750294864,1.55E-01
2.13E-08,1750294866,1.56E-08,1750294864,1.55E-01
2.13E-08,1750294866,1.55E-08,1750294864,1.57E-01
2.12E-08,1750294866,1.55E-08,1750294864,1.57E-01
2.11E-08,1750294866,1.54E-08,1750294864,1.56E-01
2.10E-08,1750294866,1.54E-08,1750294864,1.54E-01
2.09E-08,1750294866,1.54E-08,1750294864,1.53E-01
2.08E-08,1750294866,1.54E-08,1750294864,1.50E-01
2.07E-08,1750294866,1.54E-08,1750294864,1.48E-01
2.06E-08,1750294866,1.54E-08,1750294864,1.44E-01
2.06E-08,1750294867,1.54E-08,1750294864,1.43E-01
2.05E-08,1750294867,1.55E-08,1750294864,1.39E-01
2.05E-08,1750294867,1.55E-08,1750294865,1.38E-01
2.04E-08,1750294867,1.56E-08,1750294865,1.34E-01
2.04E-08,1750294867,1.56E-08,1750294865,1.33E-01
2.03E-08,1750294867,1.56E-08,1750294865,1.30E-01
2.03E-08,1750294867,1.57E-08,1750294865,1.29E-01
2.03E-08,1750294867,1.57E-08,1750294865,1.28E-01
2.02E-08,1750294867,1.57E-08,1750294865,1.25E-01
2.02E-08,1750294867,1.57E-08,1750294865,1.25E-01
2.02E-08,1750294867,1.57E-08,1750294865,1.24E-01
2.01E-08,1750294867,1.58E-08,1750294865,1.21E-01
2.01E-08,1750294867,1.58E-08,1750294865,1.21E-01
2.00E-08,1750294867,1.58E-08,1750294865,1.18E-01
2.00E-08,1750294867,1.58E-08,1750294865,1.18E-01
2.00E-08,1750294868,1.58E-08,1750294865,1.18E-01
2.00E-08,1750294868,1.58E-08,1750294866,1.18E-01
2.00E-08,1750294868,1.58E-08,1750294866,1.17E-01
2.00E-08,1750294868,1.58E-08,1750294866,1.17E-01
2.00E-08,1750294868,1.58E-08,1750294866,1.17E-01
2.00E-08,1750294868,1.58E-08,1750294866,1.17E-01
2.01E-08,1750294868,1.58E-08,1750294866,1.19E-01
2.02E-08,1750294868,1.58E-08,1750294866,1.21E-01
2.03E-08,1750294868,1.59E-08,1750294866,1.23E-01
2.04E-08,1750294868,1.59E-08,1750294866,1.24E-01
2.06E-08,1750294868,1.59E-08,1750294866,1.27E-01
2.07E-08,1750294868,1.60E-08,1750294866,1.28E-01
2.09E-08,1750294868,1.60E-08,1750294866,1.32E-01
2.11E-08,1750294868,1.61E-08,1750294866,1.35E-01
2.12E-08,1750294868,1.61E-08,1750294866,1.37E-01
2.14E-08,1750294869,1.61E-08,1750294867,1.42E-01
2.16E-08,1750294869,1.61E-08,1750294867,1.47E-01
2.17E-08,1750294869,1.61E-08,1750294867,1.49E-01
2.19E-08,1750294869,1.61E-08,1750294867,1.54E-01
2.20E-08,1750294869,1.61E-08,1750294867,1.56E-01
2.22E-08,1750294869,1.60E-08,1750294867,1.61E-01
2.23E-08,1750294869,1.60E-08,1750294867,1.64E-01
2.24E-08,1750294869,1.60E-08,1750294867,1.67E-01
2.25E-08,1750294869,1.60E-08,1750294867,1.69E-01
2.26E-08,1750294869,1.60E-08,1750294867,1.72E-01
2.26E-08,1750294869,1.60E-08,1750294867,1.72E-01
2.27E-08,1750294869,1.59E-08,1750294867,1.75E-01
2.28E-08,1750294869,1.59E-08,1750294867,1.77E-01
2.28E-08,1750294869,1.60E-08,1750294867,1.77E-01
2.29E-08,1750294869,1.60E-08,1750294867,1.78E-01
2.29E-08,1750294870,1.60E-08,1750294868,1.78E-01
2.29E-08,1750294870,1.60E-08,1750294868,1.77E-01
2.28E-08,1750294870,1.60E-08,1750294868,1.75E-01
2.28E-08,1750294870,1.60E-08,1750294868,1.75E-01
2.27E-08,1750294870,1.60E-08,1750294868,1.73E-01
2.26E-08,1750294870,1.60E-08,1750294868,1.71E-01
2.25E-08,1750294870,1.60E-08,1750294868,1.69E-01
2.23E-08,1750294870,1.60E-08,1750294868,1.65E-01
2.22E-08,1750294870,1.60E-08,1750294868,1.63E-01
2.20E-08,1750294870,1.59E-08,1750294868,1.60E-01
2.18E-08,1750294870,1.59E-08,1750294868,1.56E-01
2.16E-08,1750294870,1.59E-08,1750294868,1.51E-01
2.15E-08,1750294870,1.59E-08,1750294868,1.49E-01
2.13E-08,1750294870,1.60E-08,1750294868,1.43E-01
2.11E-08,1750294871,1.60E-08,1750294868,1.37E-01
2.09E-08,1750294871,1.61E-08,1750294869,1.31E-01
2.07E-08,1750294871,1.61E-08,1750294869,1.24E-01
2.05E-08,1750294871,1.62E-08,1750294869,1.17E-01
2.04E-08,1750294871,1.63E-08,1750294869,1.13E-01
2.02E-08,1750294871,1.63E-08,1750294869,1.06E-01
2.01E-08,1750294871,1.64E-08,1750294869,1.02E-01
2.00E-08,1750294871,1.64E-08,1750294869,9.79E-02
1.99E-08,1750294871,1.65E-08,1750294869,9.46E-02
1.98E-08,1750294871,1.65E-08,1750294869,9.16E-02
1.97E-08,1750294871,1.65E-08,1750294869,8.90E-02
1.96E-08,1750294871,1.65E-08,1750294869,8.69E-02
1.95E-08,1750294871,1.64E-08,1750294869,8.50E-02
1.94E-08,1750294871,1.64E-08,1750294869,8.32E-02
1.93E-08,1750294871,1.64E-08,1750294869,8.14E-02
1.92E-08,1750294872,1.64E-08,1750294869,8.01E-02
1.92E-08,1750294872,1.63E-08,1750294870,8.15E-02
1.92E-08,1750294872,1.63E-08,1750294870,8.31E-02
1.92E-08,1750294872,1.62E-08,1750294870,8.47E-02
1.92E-08,1750294872,1.61E-08,1750294870,8.64E-02
1.92E-08,1750294872,1.61E-08,1750294870,8.81E-02
1.93E-08,1750294872,1.60E-08,1750294870,9.23E-02
1.95E-08,1750294872,1.60E-08,1750294870,9.90E-02
1.96E-08,1750294872,1.59E-08,1750294870,1.04E-01
1.97E-08,1750294872,1.58E-08,1750294870,1.08E-01
1.98E-08,1750294872,1.57E-08,1750294870,1.16E-01
1.99E-08,1750294872,1.56E-08,1750294870,1.22E-01
2.01E-08,1750294872,1.55E-08,1750294870,1.29E-01
2.02E-08,1750294872,1.54E-08,1750294870,1.35E-01
2.04E-08,1750294873,1.53E-08,1750294870,1.42E-01
2.05E-08,1750294873,1.53E-08,1750294871,1.46E-01
2.06E-08,1750294873,1.52E-08,1750294871,1.50E-01
2.07E-08,1750294873,1.52E-08,1750294871,1.54E-01
2.08E-08,1750294873,1.51E-08,1750294871,1.58E-01
2.08E-08,1750294873,1.51E-08,1750294871,1.59E-01
2.08E-08,1750294873,1.51E-08,1750294871,1.60E-01
2.08E-08,1750294873,1.50E-08,1750294871,1.61E-01
2.08E-08,1750294873,1.50E-08,1750294871,1.61E-01
2.07E-08,1750294873,1.50E-08,1750294871,1.59E-01
2.06E-08,1750294873,1.50E-08,1750294871,1.57E-01
2.06E-08,1750294873,1.50E-08,1750294871,1.56E-01
2.05E-08,1750294873,1.51E-08,1750294871,1.52E-01
2.05E-08,1750294873,1.51E-08,1750294871,1.51E-01
2.05E-08,1750294873,1.52E-08,1750294872,1.49E-01
2.05E-08,1750294874,1.52E-08,1750294872,1.48E-01
2.05E-08,1750294874,1.53E-08,1750294872,1.46E-01
2.05E-08,1750294874,1.53E-08,1750294872,1.44E-01
2.05E-08,1750294874,1.54E-08,1750294872,1.43E-01
2.05E-08,1750294874,1.54E-08,1750294872,1.41E-01
2.05E-08,1750294874,1.55E-08,1750294872,1.40E-01
2.05E-08,1750294874,1.55E-08,1750294872,1.38E-01
2.05E-08,1750294874,1.56E-08,1750294872,1.36E-01
2.05E-08,1750294874,1.57E-08,1750294872,1.34E-01
2.05E-08,1750294874,1.57E-08,1750294872,1.32E-01
2.05E-08,1750294874,1.58E-08,1750294872,1.29E-01
2.05E-08,1750294874,1.59E-08,1750294872,1.26E-01
2.06E-08,1750294874,1.60E-08,1750294872,1.25E-01
2.06E-08,1750294874,1.62E-08,1750294872,1.21E-01
2.07E-08,1750294875,1.63E-08,1750294873,1.19E-01
2.07E-08,1750294875,1.64E-08,1750294873,1.15E-01
2.08E-08,1750294875,1.65E-08,1750294873,1.14E-01
2.09E-08,1750294875,1.66E-08,1750294873,1.13E-01
2.09E-08,1750294875,1.67E-08,1750294873,1.10E-01
2.10E-08,1750294875,1.68E-08,1750294873,1.11E-01
2.10E-08,1750294875,1.69E-08,1750294873,1.09E-01
2.10E-08,1750294875,1.69E-08,1750294873,1.08E-01
2.10E-08,1750294875,1.69E-08,1750294873,1.08E-01
2.11E-08,1750294875,1.69E-08,1750294873,1.11E-01
2.12E-08,1750294875,1.69E-08,1750294873,1.14E-01
2.13E-08,1750294875,1.69E-08,1750294873,1.16E-01
2.15E-08,1750294875,1.69E-08,1750294873,1.20E-01
2.17E-08,1750294875,1.69E-08,1750294873,1.24E-01
2.19E-08,1750294875,1.69E-08,1750294873,1.28E-01
2.21E-08,1750294876,1.70E-08,1750294874,1.30E-01
2.23E-08,1750294876,1.71E-08,1750294874,1.33E-01
2.24E-08,1750294876,1.71E-08,1750294874,1.33E-01
2.26E-08,1750294876,1.72E-08,1750294874,1.36E-01
2.27E-08,1750294876,1.72E-08,1750294874,1.36E-01
2.28E-08,1750294876,1.73E-08,1750294874,1.37E-01
2.29E-08,1750294876,1.74E-08,1750294874,1.38E-01
2.29E-08,1750294876,1.74E-08,1750294874,1.36E-01
2.30E-08,1750294876,1.74E-08,1750294874,1.38E-01
2.31E-08,1750294876,1.75E-08,1750294874,1.39E-01
2.32E-08,1750294876,1.75E-08,1750294874,1.41E-01
2.34E-08,1750294876,1.75E-08,1750294874,1.45E-01
2.35E-08,1750294876,1.74E-08,1750294874,1.48E-01
2.37E-08,1750294876,1.74E-08,1750294874,1.53E-01
2.38E-08,1750294876,1.73E-08,1750294874,1.57E-01
2.39E-08,1750294877,1.73E-08,1750294875,1.61E-01
2.40E-08,1750294877,1.72E-08,1750294875,1.65E-01
2.42E-08,1750294877,1.71E-08,1750294875,1.71E-01
2.43E-08,1750294877,1.71E-08,1750294875,1.75E-01
2.45E-08,1750294877,1.70E-08,1750294875,1.80E-01
2.47E-08,1750294877,1.70E-08,1750294875,1.85E-01
2.48E-08,1750294877,1.69E-08,1750294875,1.88E-01
2.50E-08,1750294877,1.69E-08,1750294875,1.94E-01
2.50E-08,1750294877,1.68E-08,1750294875,1.96E-01
2.50E-08,1750294877,1.68E-08,1750294875,1.98E-01
2.49E-08,1750294877,1.67E-08,1750294875,1.97E-01
2.48E-08,1750294877,1.67E-08,1750294875,1.96E-01
2.47E-08,1750294877,1.66E-08,1750294875,1.95E-01
2.46E-08,1750294877,1.67E-08,1750294875,1.92E-01
2.45E-08,1750294877,1.67E-08,1750294875,1.90E-01
2.45E-08,1750294878,1.67E-08,1750294876,1.89E-01
2.44E-08,1750294878,1.67E-08,1750294876,1.88E-01
2.45E-08,1750294878,1.67E-08,1750294876,1.90E-01
2.45E-08,1750294878,1.66E-08,1750294876,1.91E-01
2.46E-08,1750294878,1.66E-08,1750294876,1.94E-01
2.47E-08,1750294878,1.66E-08,1750294876,1.97E-01
2.47E-08,1750294878,1.66E-08,1750294876,1.97E-01
2.49E-08,1750294878,1.66E-08,1750294876,2.00E-01
2.50E-08,1750294878,1.66E-08,1750294876,2.01E-01
2.52E-08,1750294878,1.67E-08,1750294876,2.03E-01
2.54E-08,1750294878,1.68E-08,1750294876,2.04E-01
2.56E-08,1750294878,1.69E-08,1750294876,2.04E-01
2.59E-08,1750294878,1.71E-08,1750294876,2.05E-01
2.62E-08,1750294878,1.72E-08,1750294876,2.07E-01
2.65E-08,1750294878,1.74E-08,1750294876,2.08E-01
2.68E-08,1750294879,1.75E-08,1750294877,2.09E-01
2.71E-08,1750294879,1.77E-08,1750294877,2.11E-01
2.75E-08,1750294879,1.78E-08,1750294877,2.13E-01
2.78E-08,1750294879,1.80E-08,1750294877,2.15E-01
2.80E-08,1750294879,1.81E-08,1750294877,2.14E-01
2.83E-08,1750294879,1.83E-08,1750294877,2.14E-01
2.85E-08,1750294879,1.85E-08,1750294877,2.14E-01
2.88E-08,1750294879,1.86E-08,1750294877,2.16E-01
2.90E-08,1750294879,1.86E-08,1750294877,2.17E-01
2.92E-08,1750294879,1.87E-08,1750294877,2.20E-01
2.94E-08,1750294879,1.87E-08,1750294877,2.23E-01
2.95E-08,1750294879,1.86E-08,1750294877,2.26E-01
2.97E-08,1750294879,1.86E-08,1750294877,2.30E-01
2.99E-08,1750294880,1.86E-08,1750294877,2.34E-01
3.24E-08,1750294880,1.86E-08,1750294877,2.71E-01
3.25E-08,1750294881,1.86E-08,1750294878,2.71E-01
3.25E-08,1750294881,1.87E-08,1750294878,2.70E-01
3.25E-08,1750294881,1.88E-08,1750294878,2.68E-01
3.25E-08,1750294881,1.88E-08,1750294878,2.66E-01
3.25E-08,1750294881,1.89E-08,1750294878,2.64E-01
3.24E-08,1750294881,1.90E-08,1750294878,2.60E-01
3.24E-08,1750294881,1.91E-08,1750294878,2.57E-01
3.22E-08,1750294881,1.93E-08,1750294878,2.52E-01
3.21E-08,1750294881,1.94E-08,1750294878,2.47E-01
3.19E-08,1750294881,1.95E-08,1750294878,2.42E-01
3.18E-08,1750294881,1.96E-08,1750294878,2.38E-01
3.17E-08,1750294881,1.97E-08,1750294878,2.33E-01
3.18E-08,1750294881,1.98E-08,1750294878,2.32E-01
3.21E-08,1750294881,2.00E-08,1750294878,2.33E-01
3.23E-08,1750294881,2.01E-08,1750294878,2.33E-01
3.23E-08,1750294882,2.02E-08,1750294879,2.31E-01
3.22E-08,1750294882,2.02E-08,1750294879,2.28E-01
3.20E-08,1750294882,2.03E-08,1750294879,2.24E-01
3.18E-08,1750294882,2.03E-08,1750294879,2.21E-01
3.16E-08,1750294882,2.03E-08,1750294879,2.19E-01
3.16E-08,1750294882,2.02E-08,1750294879,2.20E-01
3.22E-08,1750294882,2.02E-08,1750294879,2.30E-01
3.26E-08,1750294882,2.01E-08,1750294879,2.37E-01
