Trial 3 power 1 (W),time (seconds since jan 1 1975),Trial 3 power 2 (W),time (seconds since jan 1 1975),Sdifference
2.11E-05,1750367031,3.47E-05,1750367031,-2.44E-01
2.11E-05,1750367031,3.47E-05,1750367031,-2.44E-01
2.10E-05,1750367031,3.47E-05,1750367031,-2.46E-01
2.10E-05,1750367031,3.47E-05,1750367031,-2.46E-01
2.10E-05,1750367031,3.48E-05,1750367031,-2.47E-01
2.10E-05,1750367031,3.48E-05,1750367031,-2.47E-01
2.10E-05,1750367031,3.48E-05,1750367031,-2.47E-01
2.10E-05,1750367031,3.48E-05,1750367031,-2.47E-01
2.10E-05,1750367032,3.48E-05,1750367032,-2.47E-01
2.10E-05,1750367032,3.48E-05,1750367032,-2.47E-01
2.10E-05,1750367032,3.48E-05,1750367032,-2.47E-01
2.10E-05,1750367032,3.48E-05,1750367032,-2.47E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.10E-05,1750367032,3.49E-05,1750367032,-2.49E-01
2.11E-05,1750367032,3.49E-05,1750367032,-2.46E-01
2.11E-05,1750367032,3.49E-05,1750367032,-2.46E-01
2.11E-05,1750367032,3.49E-05,1750367032,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367032,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.50E-05,1750367033,-2.48E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367033,3.49E-05,1750367033,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.49E-05,1750367034,-2.46E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367034,3.48E-05,1750367034,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367035,3.48E-05,1750367035,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367036,3.48E-05,1750367036,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.48E-05,1750367037,-2.45E-01
2.11E-05,1750367037,3.49E-05,1750367037,-2.46E-01
2.11E-05,1750367037,3.49E-05,1750367037,-2.46E-01
2.11E-05,1750367038,3.49E-05,1750367038,-2.46E-01
2.11E-05,1750367038,3.49E-05,1750367038,-2.46E-01
2.11E-05,1750367038,3.49E-05,1750367038,-2.46E-01
2.11E-05,1750367038,3.49E-05,1750367038,-2.46E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367038,-2.48E-01
2.11E-05,1750367038,3.50E-05,1750367039,-2.48E-01
2.11E-05,1750367039,3.49E-05,1750367039,-2.46E-01
2.11E-05,1750367039,3.49E-05,1750367039,-2.46E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367039,3.49E-05,1750367039,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.48E-05,1750367040,-2.47E-01
2.10E-05,1750367040,3.48E-05,1750367040,-2.47E-01
2.10E-05,1750367040,3.48E-05,1750367040,-2.47E-01
2.10E-05,1750367040,3.48E-05,1750367040,-2.47E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.48E-05,1750367040,-2.47E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.10E-05,1750367040,3.49E-05,1750367040,-2.49E-01
2.11E-05,1750367040,3.49E-05,1750367040,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367040,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.11E-05,1750367041,3.49E-05,1750367041,-2.46E-01
2.10E-05,1750367041,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367041,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367041,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367041,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367041,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367042,3.49E-05,1750367041,-2.49E-01
2.10E-05,1750367042,3.49E-05,1750367042,-2.49E-01
2.10E-05,1750367042,3.49E-05,1750367042,-2.49E-01
2.10E-05,1750367042,3.49E-05,1750367042,-2.49E-01
2.10E-05,1750367042,3.49E-05,1750367042,-2.49E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367042,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367043,3.48E-05,1750367042,-2.47E-01
2.10E-05,1750367043,3.48E-05,1750367043,-2.47E-01
2.10E-05,1750367043,3.48E-05,1750367043,-2.47E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367043,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367044,3.49E-05,1750367043,-2.49E-01
2.10E-05,1750367044,3.49E-05,1750367044,-2.49E-01
2.10E-05,1750367044,3.49E-05,1750367044,-2.49E-01
2.10E-05,1750367044,3.49E-05,1750367044,-2.49E-01
2.10E-05,1750367044,3.48E-05,1750367044,-2.47E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367044,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367045,3.48E-05,1750367044,-2.45E-01
2.11E-05,1750367045,3.48E-05,1750367045,-2.45E-01
2.11E-05,1750367045,3.49E-05,1750367045,-2.46E-01
2.11E-05,1750367045,3.49E-05,1750367045,-2.46E-01
2.11E-05,1750367045,3.49E-05,1750367045,-2.46E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.10E-05,1750367045,3.49E-05,1750367045,-2.49E-01
2.09E-05,1750367045,3.50E-05,1750367045,-2.52E-01
2.09E-05,1750367045,3.50E-05,1750367045,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367046,-2.52E-01
2.09E-05,1750367046,3.50E-05,1750367047,-2.52E-01
2.09E-05,1750367047,3.50E-05,1750367047,-2.52E-01
2.09E-05,1750367047,3.50E-05,1750367047,-2.52E-01
2.09E-05,1750367047,3.50E-05,1750367047,-2.52E-01
2.09E-05,1750367047,3.50E-05,1750367047,-2.52E-01
2.09E-05,1750367047,3.50E-05,1750367047,-2.52E-01
2.10E-05,1750367047,3.50E-05,1750367047,-2.50E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367047,-2.49E-01
2.10E-05,1750367047,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367048,-2.49E-01
2.10E-05,1750367048,3.49E-05,1750367049,-2.49E-01
2.10E-05,1750367049,3.49E-05,1750367049,-2.49E-01
2.10E-05,1750367049,3.49E-05,1750367049,-2.49E-01
2.10E-05,1750367049,3.49E-05,1750367049,-2.49E-01
2.10E-05,1750367049,3.49E-05,1750367049,-2.49E-01
2.09E-05,1750367049,3.49E-05,1750367049,-2.51E-01
2.09E-05,1750367049,3.50E-05,1750367049,-2.52E-01
2.09E-05,1750367049,3.50E-05,1750367049,-2.52E-01
2.09E-05,1750367049,3.50E-05,1750367049,-2.52E-01
2.09E-05,1750367049,3.50E-05,1750367049,-2.52E-01
2.09E-05,1750367049,3.50E-05,1750367049,-2.52E-01
2.08E-05,1750367049,3.51E-05,1750367049,-2.56E-01
2.08E-05,1750367049,3.51E-05,1750367049,-2.56E-01
2.08E-05,1750367049,3.51E-05,1750367049,-2.56E-01
2.08E-05,1750367049,3.51E-05,1750367049,-2.56E-01
2.08E-05,1750367049,3.51E-05,1750367050,-2.56E-01
2.08E-05,1750367050,3.51E-05,1750367050,-2.56E-01
2.08E-05,1750367050,3.51E-05,1750367050,-2.56E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367050,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367050,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.50E-05,1750367051,-2.52E-01
2.09E-05,1750367051,3.51E-05,1750367051,-2.54E-01
2.09E-05,1750367051,3.51E-05,1750367051,-2.54E-01
2.09E-05,1750367051,3.51E-05,1750367051,-2.54E-01
2.08E-05,1750367051,3.51E-05,1750367051,-2.56E-01
2.08E-05,1750367051,3.51E-05,1750367051,-2.56E-01
2.08E-05,1750367051,3.51E-05,1750367051,-2.56E-01
2.08E-05,1750367051,3.51E-05,1750367051,-2.56E-01
2.08E-05,1750367051,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367051,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367051,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.52E-05,1750367052,-2.57E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367052,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367052,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367053,-2.56E-01
2.08E-05,1750367053,3.52E-05,1750367053,-2.57E-01
2.08E-05,1750367053,3.52E-05,1750367053,-2.57E-01
2.08E-05,1750367053,3.52E-05,1750367053,-2.57E-01
2.08E-05,1750367053,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367053,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367053,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367054,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367054,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367054,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367054,3.52E-05,1750367054,-2.57E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367054,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367055,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367055,-2.56E-01
2.08E-05,1750367054,3.51E-05,1750367055,-2.56E-01
2.08E-05,1750367055,3.51E-05,1750367055,-2.56E-01
2.08E-05,1750367055,3.51E-05,1750367055,-2.56E-01
2.08E-05,1750367055,3.50E-05,1750367055,-2.54E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367055,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367055,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367055,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367056,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367056,3.49E-05,1750367056,-2.51E-01
2.09E-05,1750367056,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367056,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367056,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.49E-05,1750367057,-2.51E-01
2.09E-05,1750367057,3.49E-05,1750367057,-2.51E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367057,-2.52E-01
2.10E-05,1750367057,3.50E-05,1750367058,-2.50E-01
2.09E-05,1750367057,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367057,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367058,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367058,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367059,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367059,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.50E-05,1750367059,-2.52E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.51E-05,1750367059,-2.54E-01
2.09E-05,1750367059,3.51E-05,1750367060,-2.54E-01
2.09E-05,1750367059,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367059,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367059,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367060,-2.52E-01
2.10E-05,1750367060,3.50E-05,1750367060,-2.50E-01
2.10E-05,1750367060,3.50E-05,1750367060,-2.50E-01
2.10E-05,1750367060,3.50E-05,1750367060,-2.50E-01
2.10E-05,1750367060,3.50E-05,1750367060,-2.50E-01
2.10E-05,1750367060,3.50E-05,1750367060,-2.50E-01
2.10E-05,1750367060,3.50E-05,1750367061,-2.50E-01
2.09E-05,1750367060,3.50E-05,1750367061,-2.52E-01
