Difference,Equation,alpha(rad),beta(rad),gamma(rad),R^2,Linear?
0.3634290255882854,Not linear,0.0,0.595819296370478,0.1624961717374031,0.9879,False
0.29879296568068303,Not linear,0.0,0.6499846869496124,0.1624961717374031,0.9340,False
0.09334042097613698,Not linear,0.0,0.7041500775287468,0.1624961717374031,0.1407,False
-0.11320645482239428,Not linear,0.0,0.7583154681078811,0.1624961717374031,0.6694,False
-0.31842608844378123,Not linear,0.0,0.8124808586870155,0.1624961717374031,0.9863,False
-0.38606069868217235,Not linear,0.0,0.8666462492661499,0.1624961717374031,0.9879,False
-0.3769545860696296,Not linear,0.0,0.9208116398452842,0.1624961717374031,0.9879,False
-0.3634290255882855,Not linear,0.0,0.9749770304244186,0.1624961717374031,0.9879,False
-0.3456425920682451,Not linear,0.0,1.029142421003553,0.1624961717374031,0.9879,False
-0.323803815180241,Not linear,0.0,1.0833078115826873,0.1624961717374031,0.9879,False
-0.2981687346158999,Not linear,0.0,1.1374732021618217,0.1624961717374031,0.9879,False
-0.26903789825646096,Not linear,0.0,1.191638592740956,0.1624961717374031,0.9879,False
-0.23675283852366125,Not linear,0.0,1.2458039833200905,0.1624961717374031,0.9879,False
-0.20169206822435637,Not linear,0.0,1.2999693738992248,0.1624961717374031,0.9879,False
-0.16426664283393722,Not linear,0.0,1.3541347644783592,0.1624961717374031,0.9879,False
-0.1249153412467141,Not linear,0.0,1.4083001550574936,0.1624961717374031,0.9879,False
-0.08409952149455913,Not linear,0.0,1.4624655456366278,0.1624961717374031,0.9879,False
-0.0422977117458061,Not linear,0.0,1.5166309362157622,0.1624961717374031,0.9879,False
-1.1102230246251565e-16,Not linear,0.0,1.5707963267948966,0.1624961717374031,0.0000,False
0.0,Not linear,0.0,0.0,0.21666156231653746,0.0000,False
0.05562249631386984,Not linear,0.0,0.054165390579134366,0.21666156231653746,0.9879,False
0.11059286971459281,Not linear,0.0,0.10833078115826873,0.21666156231653746,0.9879,False
0.16426664283393744,Not linear,0.0,0.1624961717374031,0.21666156231653746,0.9879,False
0.21601453975647755,Not linear,0.0,0.21666156231653746,0.21666156231653746,0.9879,False
0.2652298637043504,Not linear,0.0,0.2708269528956718,0.21666156231653746,0.9879,False
0.3113356100022673,Not linear,0.0,0.3249923434748062,0.21666156231653746,0.9879,False
0.3537912309297696,Not linear,0.0,0.37915773405394054,0.21666156231653746,0.9879,False
0.3920989731490278,Not linear,0.0,0.43332312463307493,0.21666156231653746,0.9879,False
0.4258097134076238,Not linear,0.0,0.4874885152122093,0.21666156231653746,0.9879,False
0.45452822409804905,Not linear,0.0,0.5416539057913436,0.21666156231653746,0.9879,False
0.4078224850916455,Not linear,0.0,0.595819296370478,0.21666156231653746,0.9608,False
0.21174376195022127,Not linear,0.0,0.6499846869496124,0.21666156231653746,0.5137,False
0.013182536799098699,Not linear,0.0,0.7041500775287468,0.21666156231653746,0.0524,False
-0.18553324154308518,Not linear,0.0,0.7583154681078811,0.21666156231653746,0.7682,False
-0.3820738122628367,Not linear,0.0,0.8124808586870155,0.21666156231653746,0.9799,False
-0.5076789949874376,Not linear,0.0,0.8666462492661499,0.21666156231653746,0.9879,False
-0.4957042404600829,Not linear,0.0,0.9208116398452842,0.21666156231653746,0.9879,False
-0.47791780694004304,Not linear,0.0,0.9749770304244186,0.21666156231653746,0.9879,False
-0.45452822409804894,Not linear,0.0,1.029142421003553,0.21666156231653746,0.9879,False
-0.42580971340762364,Not linear,0.0,1.0833078115826873,0.21666156231653746,0.9879,False
-0.39209897314902786,Not linear,0.0,1.1374732021618217,0.21666156231653746,0.9879,False
-0.3537912309297695,Not linear,0.0,1.191638592740956,0.21666156231653746,0.9879,False
-0.31133561000226684,Not linear,0.0,1.2458039833200905,0.21666156231653746,0.9879,False
-0.26522986370435053,Not linear,0.0,1.2999693738992248,0.21666156231653746,0.9879,False
-0.21601453975647789,Not linear,0.0,1.3541347644783592,0.21666156231653746,0.9879,False
-0.16426664283393722,Not linear,0.0,1.4083001550574936,0.21666156231653746,0.9879,False
-0.11059286971459303,Not linear,0.0,1.4624655456366278,0.21666156231653746,0.9879,False
-0.05562249631386995,Not linear,0.0,1.5166309362157622,0.21666156231653746,0.9879,False
-1.1102230246251565e-16,Not linear,0.0,1.5707963267948966,0.21666156231653746,0.0000,False
0.0,Not linear,0.0,0.0,0.2708269528956718,0.0000,False
0.06829515796878682,Not linear,0.0,0.054165390579134366,0.2708269528956718,0.9879,False
0.13578961765324815,Not linear,0.0,0.10833078115826873,0.2708269528956718,0.9879,False
0.20169206822435637,Not linear,0.0,0.1624961717374031,0.2708269528956718,0.9879,False
0.26522986370435053,Not linear,0.0,0.21666156231653746,0.2708269528956718,0.9879,False
0.3256580815343882,Not linear,0.0,0.2708269528956718,0.2708269528956718,0.9879,False
0.38226825611045895,Not linear,0.0,0.3249923434748062,0.2708269528956718,0.9879,False
0.4343966848948339,Not linear,0.0,0.37915773405394054,0.2708269528956718,0.9879,False
0.4814322097214935,Not linear,0.0,0.43332312463307493,0.2708269528956718,0.9879,False
0.5228233820668358,Not linear,0.0,0.4874885152122093,0.2708269528956718,0.9879,False
0.4943944331420279,Not linear,0.0,0.5416539057913436,0.2708269528956718,0.9713,False
0.3101211883696082,Not linear,0.0,0.595819296370478,0.2708269528956718,0.6829,False
0.1222120562100606,Not linear,0.0,0.6499846869496124,0.2708269528956718,0.0736,False
-0.06712990056900081,Not linear,0.0,0.7041500775287468,0.2708269528956718,0.3081,False
-0.25568482064134396,Not linear,0.0,0.7583154681078811,0.2708269528956718,0.8169,False
-0.4412420699665283,Not linear,0.0,0.8124808586870155,0.2708269528956718,0.9728,False
-0.6216261594528272,Not linear,0.0,0.8666462492661499,0.2708269528956718,0.9879,False
-0.6086422158578506,Not linear,0.0,0.9208116398452842,0.2708269528956718,0.9879,False
-0.5868034389698462,Not linear,0.0,0.9749770304244186,0.2708269528956718,0.9879,False
-0.5580849282794209,Not linear,0.0,1.029142421003553,0.2708269528956718,0.9879,False
-0.5228233820668358,Not linear,0.0,1.0833078115826873,0.2708269528956718,0.9879,False
-0.4814322097214937,Not linear,0.0,1.1374732021618217,0.2708269528956718,0.9879,False
-0.43439668489483385,Not linear,0.0,1.191638592740956,0.2708269528956718,0.9879,False
-0.3822682561104588,Not linear,0.0,1.2458039833200905,0.2708269528956718,0.9879,False
-0.32565808153438824,Not linear,0.0,1.2999693738992248,0.2708269528956718,0.9879,False
-0.2652298637043504,Not linear,0.0,1.3541347644783592,0.2708269528956718,0.9879,False
-0.20169206822435637,Not linear,0.0,1.4083001550574936,0.2708269528956718,0.9879,False
-0.13578961765324826,Not linear,0.0,1.4624655456366278,0.2708269528956718,0.9879,False
-0.06829515796878682,Not linear,0.0,1.5166309362157622,0.2708269528956718,0.9879,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.2708269528956718,-0.0000,False
0.0,Not linear,0.0,0.0,0.3249923434748062,0.0000,False
0.0801671213393782,Not linear,0.0,0.054165390579134366,0.3249923434748062,0.9879,False
0.15939435647855027,Not linear,0.0,0.10833078115826873,0.3249923434748062,0.9879,False
0.23675283852366125,Not linear,0.0,0.1624961717374031,0.3249923434748062,0.9879,False
0.3113356100022671,Not linear,0.0,0.21666156231653746,0.3249923434748062,0.9879,False
0.3822682561104589,Not linear,0.0,0.2708269528956718,0.3249923434748062,0.9879,False
0.4487191564269556,Not linear,0.0,0.3249923434748062,0.3249923434748062,0.9879,False
0.509909234902183,Not linear,0.0,0.37915773405394054,0.3249923434748062,0.9879,False
0.5651210938126416,Not linear,0.0,0.43332312463307493,0.3249923434748062,0.9879,False
0.5544608017588043,Not linear,0.0,0.4874885152122093,0.3249923434748062,0.9759,False
0.3838726811135823,Not linear,0.0,0.5416539057913436,0.3249923434748062,0.7595,False
0.20878400426044325,Not linear,0.0,0.595819296370478,0.3249923434748062,0.2617,False
0.031247525850386093,Not linear,0.0,0.6499846869496124,0.3249923434748062,0.0319,False
-0.14665530123038167,Not linear,0.0,0.7041500775287468,0.3249923434748062,0.5087,False
-0.32283872899244404,Not linear,0.0,0.7583154681078811,0.3249923434748062,0.8457,False
-0.49523716783133453,Not linear,0.0,0.8124808586870155,0.3249923434748062,0.9662,False
-0.6618294036770631,Not linear,0.0,0.8666462492661499,0.3249923434748062,0.9884,False
-0.7144444177615702,Not linear,0.0,0.9208116398452842,0.3249923434748062,0.9879,False
-0.688809337197229,Not linear,0.0,0.9749770304244186,0.3249923434748062,0.9879,False
-0.6550985969386329,Not linear,0.0,1.029142421003553,0.3249923434748062,0.9879,False
-0.6137074245932908,Not linear,0.0,1.0833078115826873,0.3249923434748062,0.9879,False
-0.5651210938126419,Not linear,0.0,1.1374732021618217,0.3249923434748062,0.9879,False
-0.5099092349021828,Not linear,0.0,1.191638592740956,0.3249923434748062,0.9879,False
-0.44871915642695526,Not linear,0.0,1.2458039833200905,0.3249923434748062,0.9879,False
-0.3822682561104588,Not linear,0.0,1.2999693738992248,0.3249923434748062,0.9879,False
-0.31133561000226684,Not linear,0.0,1.3541347644783592,0.3249923434748062,0.9879,False
-0.23675283852366125,Not linear,0.0,1.4083001550574936,0.3249923434748062,0.9879,False
-0.15939435647855038,Not linear,0.0,1.4624655456366278,0.3249923434748062,0.9879,False
-0.08016712133937831,Not linear,0.0,1.5166309362157622,0.3249923434748062,0.9879,False
0.0,Not linear,0.0,1.5707963267948966,0.3249923434748062,0.0000,False
-2.220446049250313e-16,Not linear,0.0,0.0,0.37915773405394054,0.0000,False
0.09109919850976345,Not linear,0.0,0.054165390579134366,0.37915773405394054,0.9879,False
0.18113034220979152,Not linear,0.0,0.10833078115826873,0.37915773405394054,0.9879,False
0.26903789825646107,Not linear,0.0,0.1624961717374031,0.37915773405394054,0.9879,False
0.3537912309297696,Not linear,0.0,0.21666156231653746,0.37915773405394054,0.9879,False
0.4343966848948339,Not linear,0.0,0.2708269528956718,0.37915773405394054,0.9879,False
0.5099092349021828,Not linear,0.0,0.3249923434748062,0.37915773405394054,0.9879,False
0.5794435653447629,Not linear,0.0,0.37915773405394054,0.37915773405394054,0.9879,False
0.5852129543044278,Not linear,0.0,0.43332312463307493,0.37915773405394054,0.9777,False
0.42954970235033363,Not linear,0.0,0.4874885152122093,0.37915773405394054,0.7941,False
0.2688503728772198,Not linear,0.0,0.5416539057913436,0.37915773405394054,0.3829,False
0.10499901859436062,Not linear,0.0,0.595819296370478,0.37915773405394054,0.0073,False
-0.06008335317999919,Not linear,0.0,0.6499846869496124,0.37915773405394054,0.2337,False
-0.22446130257305708,Not linear,0.0,0.7041500775287468,0.37915773405394054,0.6373,False
-0.3862076484203722,Not linear,0.0,0.7583154681078811,0.37915773405394054,0.8649,False
-0.5434260627029788,Not linear,0.0,0.8124808586870155,0.37915773405394054,0.9602,False
-0.6942733032595798,Not linear,0.0,0.8666462492661499,0.37915773405394054,0.9872,False
-0.811870412089796,Not linear,0.0,0.9208116398452842,0.37915773405394054,0.9879,False
-0.7827395757303571,Not linear,0.0,0.9749770304244186,0.37915773405394054,0.9879,False
-0.7444318335110989,Not linear,0.0,1.029142421003553,0.37915773405394054,0.9879,False
-0.6973963086844394,Not linear,0.0,1.0833078115826873,0.37915773405394054,0.9879,False
-0.6421844497739806,Not linear,0.0,1.1374732021618217,0.37915773405394054,0.9879,False
-0.5794435653447632,Not linear,0.0,1.191638592740956,0.37915773405394054,0.9879,False
-0.5099092349021828,Not linear,0.0,1.2458039833200905,0.37915773405394054,0.9879,False
-0.43439668489483385,Not linear,0.0,1.2999693738992248,0.37915773405394054,0.9879,False
-0.3537912309297696,Not linear,0.0,1.3541347644783592,0.37915773405394054,0.9879,False
-0.26903789825646074,Not linear,0.0,1.4083001550574936,0.37915773405394054,0.9879,False
-0.18113034220979174,Not linear,0.0,1.4624655456366278,0.37915773405394054,0.9879,False
-0.09109919850976378,Not linear,0.0,1.5166309362157622,0.37915773405394054,0.9879,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.37915773405394054,0.0000,False
0.0,Not linear,0.0,0.0,0.43332312463307493,0.0000,False
0.10096322087041332,Not linear,0.0,0.054165390579134366,0.43332312463307493,0.9879,False
0.20074274028767408,Not linear,0.0,0.10833078115826873,0.43332312463307493,0.9879,False
0.29816873461589977,Not linear,0.0,0.1624961717374031,0.43332312463307493,0.9879,False
0.39209897314902814,Not linear,0.0,0.21666156231653746,0.43332312463307493,0.9879,False
0.4814322097214935,Not linear,0.0,0.2708269528956718,0.43332312463307493,0.9879,False
0.5651210938126419,Not linear,0.0,0.3249923434748062,0.43332312463307493,0.9879,False
0.5852129543044278,Not linear,0.0,0.37915773405394054,0.43332312463307493,0.9777,False
0.44501644533319307,Not linear,0.0,0.43332312463307493,0.43332312463307493,0.8041,False
0.29960252542284327,Not linear,0.0,0.4874885152122093,0.43332312463307493,0.4369,False
0.15067603983111127,Not linear,0.0,0.5416539057913436,0.43332312463307493,0.0494,False
-1.698456322296593e-05,Not linear,0.0,0.595819296370478,0.43332312463307493,0.0902,False
-0.15070980982908283,Not linear,0.0,0.6499846869496124,0.43332312463307493,0.4401,False
-0.29963570036998977,Not linear,0.0,0.7041500775287468,0.43332312463307493,0.7216,False
-0.44504863628359204,Not linear,0.0,0.7583154681078811,0.43332312463307493,0.8788,False
-0.5852437838486177,Not linear,0.0,0.8124808586870155,0.43332312463307493,0.9547,False
-0.7185774831415128,Not linear,0.0,0.8666462492661499,0.43332312463307493,0.9838,False
-0.8434865184462321,Not linear,0.0,0.9208116398452842,0.43332312463307493,0.9883,False
-0.8674929084036657,Not linear,0.0,0.9749770304244186,0.43332312463307493,0.9879,False
-0.8250372874761633,Not linear,0.0,1.029142421003553,0.43332312463307493,0.9879,False
-0.7729088586917882,Not linear,0.0,1.0833078115826873,0.43332312463307493,0.9879,False
-0.7117187802165608,Not linear,0.0,1.1374732021618217,0.43332312463307493,0.9879,False
-0.6421844497739801,Not linear,0.0,1.191638592740956,0.43332312463307493,0.9879,False
-0.5651210938126416,Not linear,0.0,1.2458039833200905,0.43332312463307493,0.9879,False
-0.48143220972149353,Not linear,0.0,1.2999693738992248,0.43332312463307493,0.9879,False
-0.3920989731490279,Not linear,0.0,1.3541347644783592,0.43332312463307493,0.9879,False
-0.29816873461589954,Not linear,0.0,1.4083001550574936,0.43332312463307493,0.9879,False
-0.20074274028767425,Not linear,0.0,1.4624655456366278,0.43332312463307493,0.9879,False
-0.10096322087041343,Not linear,0.0,1.5166309362157622,0.43332312463307493,0.9879,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.43332312463307493,-0.0000,False
-2.220446049250313e-16,Not linear,0.0,0.0,0.4874885152122093,0.0000,False
0.10964354177791064,Not linear,0.0,0.054165390579134366,0.4874885152122093,0.9879,False
0.21800161327652168,Not linear,0.0,0.10833078115826873,0.4874885152122093,0.9879,False
0.3238038151802412,Not linear,0.0,0.1624961717374031,0.4874885152122093,0.9879,False
0.42580971340762386,Not linear,0.0,0.21666156231653746,0.4874885152122093,0.9879,False
0.5228233820668355,Not linear,0.0,0.2708269528956718,0.4874885152122093,0.9879,False
0.5544608017588042,Not linear,0.0,0.3249923434748062,0.4874885152122093,0.9759,False
0.42954970235033385,Not linear,0.0,0.37915773405394054,0.4874885152122093,0.7941,False
0.29960252542284305,Not linear,0.0,0.43332312463307493,0.4874885152122093,0.4369,False
0.16614278281397132,Not linear,0.0,0.4874885152122093,0.4874885152122093,0.0695,False
0.030735167982400557,Not linear,0.0,0.5416539057913436,0.4874885152122093,0.0422,False
-0.10503278859233145,Not linear,0.0,0.595819296370478,0.4874885152122093,0.3166,False
-0.23956933175321315,Not linear,0.0,0.6499846869496124,0.4874885152122093,0.5943,False
-0.3712971435396174,Not linear,0.0,0.7041500775287468,0.4874885152122093,0.7798,False
-0.4986718357982351,Not linear,0.0,0.7583154681078811,0.4874885152122093,0.8894,False
-0.620200056722126,Not linear,0.0,0.8124808586870155,0.4874885152122093,0.9496,False
-0.7344569990352698,Not linear,0.0,0.8666462492661499,0.4874885152122093,0.9786,False
-0.840103104555163,Not linear,0.0,0.9208116398452842,0.4874885152122093,0.9880,False
-0.9358997692877403,Not linear,0.0,0.9749770304244186,0.4874885152122093,0.9879,False
-0.8959699335843552,Not linear,0.0,1.029142421003553,0.4874885152122093,0.9879,False
-0.8393597590082843,Not linear,0.0,1.0833078115826873,0.4874885152122093,0.9879,False
-0.7729088586917882,Not linear,0.0,1.1374732021618217,0.4874885152122093,0.9879,False
-0.6973963086844392,Not linear,0.0,1.191638592740956,0.4874885152122093,0.9879,False
-0.6137074245932908,Not linear,0.0,1.2458039833200905,0.4874885152122093,0.9879,False
-0.5228233820668358,Not linear,0.0,1.2999693738992248,0.4874885152122093,0.9879,False
-0.42580971340762364,Not linear,0.0,1.3541347644783592,0.4874885152122093,0.9879,False
-0.3238038151802409,Not linear,0.0,1.4083001550574936,0.4874885152122093,0.9879,False
-0.21800161327652173,Not linear,0.0,1.4624655456366278,0.4874885152122093,0.9879,False
-0.1096435417779108,Not linear,0.0,1.5166309362157622,0.4874885152122093,0.9879,False
-1.1102230246251565e-16,Not linear,0.0,1.5707963267948966,0.4874885152122093,-0.0000,False
5.551115123125783e-17,Not linear,0.0,0.0,0.5416539057913436,0.0000,False
0.1170383924061083,Not linear,0.0,0.054165390579134366,0.5416539057913436,0.9879,False
0.23270461667047743,Not linear,0.0,0.10833078115826873,0.5416539057913436,0.9879,False
0.34564259206824566,Not linear,0.0,0.1624961717374031,0.5416539057913436,0.9879,False
0.4545282240980489,Not linear,0.0,0.21666156231653746,0.5416539057913436,0.9879,False
0.49439443314202813,Not linear,0.0,0.2708269528956718,0.5416539057913436,0.9713,False
0.38387268111358264,Not linear,0.0,0.3249923434748062,0.5416539057913436,0.7595,False
0.26885037287721986,Not linear,0.0,0.37915773405394054,0.5416539057913436,0.3829,False
0.15067603983111139,Not linear,0.0,0.43332312463307493,0.5416539057913436,0.0494,False
0.030735167982400835,Not linear,0.0,0.4874885152122093,0.5416539057913436,0.0422,False
-0.08956604560947218,Not linear,0.0,0.5416539057913436,0.5416539057913436,0.2768,False
-0.2088171792075898,Not linear,0.0,0.595819296370478,0.5416539057913436,0.5232,False
-0.32562012230286647,Not linear,0.0,0.6499846869496124,0.5416539057913436,0.7032,False
-0.4386054671814589,Not linear,0.0,0.7041500775287468,0.5416539057913436,0.8221,False
-0.5464485639781516,Not linear,0.0,0.7583154681078811,0.5416539057913436,0.8979,False
-0.6478850509848871,Not linear,0.0,0.8124808586870155,0.5416539057913436,0.9448,False
-0.7417256781357764,Not linear,0.0,0.8666462492661499,0.5416539057913436,0.9718,False
-0.8268702498767784,Not linear,0.0,0.9208116398452842,0.5416539057913436,0.9849,False
-0.9023205239526537,Not linear,0.0,0.9749770304244186,0.5416539057913436,0.9884,False
-0.9563981514143928,Not linear,0.0,1.029142421003553,0.5416539057913436,0.9879,False
-0.8959699335843552,Not linear,0.0,1.0833078115826873,0.5416539057913436,0.9879,False
-0.8250372874761633,Not linear,0.0,1.1374732021618217,0.5416539057913436,0.9879,False
-0.7444318335110985,Not linear,0.0,1.191638592740956,0.5416539057913436,0.9879,False
-0.6550985969386329,Not linear,0.0,1.2458039833200905,0.5416539057913436,0.9879,False
-0.5580849282794209,Not linear,0.0,1.2999693738992248,0.5416539057913436,0.9879,False
