Difference,Equation,alpha(rad),beta(rad),gamma(rad),R^2,Linear?
0.12661028868113272,Not linear,0.0,0.6499846869496124,0.1624961717374031,0.7023,False
0.1296688203696793,Not linear,0.0,0.7041500775287468,0.1624961717374031,0.7023,False
0.13120710369672411,Not linear,0.0,0.7583154681078811,0.1624961717374031,0.7023,False
0.13120710369672442,Not linear,0.0,0.8124808586870155,0.1624961717374031,0.7023,False
0.1266389347568308,Not linear,0.0,0.8666462492661499,0.1624961717374031,0.7024,False
-0.08400231937236524,Not linear,0.0,0.9208116398452842,0.1624961717374031,0.0278,False
-0.12206736711869082,Not linear,0.0,0.9749770304244186,0.1624961717374031,0.7023,False
-0.11609331728404015,Not linear,0.0,1.029142421003553,0.1624961717374031,0.7023,False
-0.10875817944936644,Not linear,0.0,1.0833078115826873,0.1624961717374031,0.7023,False
-0.10014795139920063,Not linear,0.0,1.1374732021618217,0.1624961717374031,0.7023,False
-0.0903635801850245,Not linear,0.0,1.191638592740956,0.1624961717374031,0.7023,False
-0.07951977861338833,Not linear,0.0,1.2458039833200905,0.1624961717374031,0.7023,False
-0.06774368034313671,Not linear,0.0,1.2999693738992248,0.1624961717374031,0.7023,False
-0.05517334935949991,Not linear,0.0,1.3541347644783592,0.1624961717374031,0.7023,False
-0.04195616130009694,Not linear,0.0,1.4083001550574936,0.1624961717374031,0.7023,False
-0.028247075610334793,Not linear,0.0,1.4624655456366278,0.1624961717374031,0.7023,False
-0.014206818785588826,Not linear,0.0,1.5166309362157622,0.1624961717374031,0.7023,False
0.0,Not linear,0.0,1.5707963267948966,0.1624961717374031,0.0000,False
0.0,Not linear,0.0,0.0,0.21666156231653746,0.0000,False
0.01868230438285079,Not linear,0.0,0.054165390579134366,0.21666156231653746,0.7023,False
0.03714557582820632,Not linear,0.0,0.10833078115826873,0.21666156231653746,0.7023,False
0.05517334935949991,Not linear,0.0,0.1624961717374031,0.21666156231653746,0.7023,False
0.07255426581502766,Not linear,0.0,0.21666156231653746,0.21666156231653746,0.7023,False
0.08908454984087233,Not linear,0.0,0.2708269528956718,0.21666156231653746,0.7023,False
0.10457039897061327,Not linear,0.0,0.3249923434748062,0.21666156231653746,0.7023,False
0.11883025578205131,Not linear,0.0,0.37915773405394054,0.21666156231653746,0.7023,False
0.13169693649198388,Not linear,0.0,0.43332312463307493,0.21666156231653746,0.7023,False
0.14301959103320527,Not linear,0.0,0.4874885152122093,0.21666156231653746,0.7023,False
0.15266547163362154,Not linear,0.0,0.5416539057913436,0.21666156231653746,0.7023,False
0.16052148916250497,Not linear,0.0,0.595819296370478,0.21666156231653746,0.7023,False
0.16649553899715586,Not linear,0.0,0.6499846869496124,0.21666156231653746,0.7023,False
0.17051758086538754,Not linear,0.0,0.7041500775287468,0.21666156231653746,0.7023,False
0.17254046000368367,Not linear,0.0,0.7583154681078811,0.21666156231653746,0.7023,False
0.172540460003684,Not linear,0.0,0.8124808586870155,0.21666156231653746,0.7023,False
0.17051758086538737,Not linear,0.0,0.8666462492661499,0.21666156231653746,0.7023,False
0.07071104327272923,Not linear,0.0,0.9208116398452842,0.21666156231653746,0.7048,False
-0.1355024804321341,Not linear,0.0,0.9749770304244186,0.21666156231653746,0.2415,False
-0.15266547163362132,Not linear,0.0,1.029142421003553,0.21666156231653746,0.7023,False
-0.14301959103320533,Not linear,0.0,1.0833078115826873,0.21666156231653746,0.7023,False
-0.131696936491984,Not linear,0.0,1.1374732021618217,0.21666156231653746,0.7023,False
-0.11883025578205125,Not linear,0.0,1.191638592740956,0.21666156231653746,0.7023,False
-0.10457039897061332,Not linear,0.0,1.2458039833200905,0.21666156231653746,0.7023,False
-0.089084549840872,Not linear,0.0,1.2999693738992248,0.21666156231653746,0.7023,False
-0.07255426581502777,Not linear,0.0,1.3541347644783592,0.21666156231653746,0.7023,False
-0.0551733493594998,Not linear,0.0,1.4083001550574936,0.21666156231653746,0.7023,False
-0.03714557582820599,Not linear,0.0,1.4624655456366278,0.21666156231653746,0.7023,False
-0.01868230438285068,Not linear,0.0,1.5166309362157622,0.21666156231653746,0.7023,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.21666156231653746,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.2708269528956718,0.0000,False
0.022938757042617497,Not linear,0.0,0.054165390579134366,0.2708269528956718,0.7023,False
0.04560857813201591,Not linear,0.0,0.10833078115826873,0.2708269528956718,0.7023,False
0.06774368034313683,Not linear,0.0,0.1624961717374031,0.2708269528956718,0.7023,False
0.08908454984087233,Not linear,0.0,0.21666156231653746,0.2708269528956718,0.7023,False
0.10938098444250399,Not linear,0.0,0.2708269528956718,0.2708269528956718,0.7023,False
0.1283950270095353,Not linear,0.0,0.3249923434748062,0.2708269528956718,0.7023,False
0.1459037552775726,Not linear,0.0,0.37915773405394054,0.2708269528956718,0.7023,False
0.16170189541605584,Not linear,0.0,0.43332312463307493,0.2708269528956718,0.7023,False
0.17560422867623904,Not linear,0.0,0.4874885152122093,0.2708269528956718,0.7023,False
0.1874477629116703,Not linear,0.0,0.5416539057913436,0.2708269528956718,0.7023,False
0.19709364351208625,Not linear,0.0,0.595819296370478,0.2708269528956718,0.7023,False
0.2044287813467599,Not linear,0.0,0.6499846869496124,0.2708269528956718,0.7023,False
0.20936717863116022,Not linear,0.0,0.7041500775287468,0.2708269528956718,0.7023,False
0.21185093717234693,Not linear,0.0,0.7583154681078811,0.2708269528956718,0.7023,False
0.21185093717234688,Not linear,0.0,0.8124808586870155,0.2708269528956718,0.7023,False
0.20936717863115992,Not linear,0.0,0.8666462492661499,0.2708269528956718,0.7023,False
0.20442878134675985,Not linear,0.0,0.9208116398452842,0.2708269528956718,0.7023,False
0.024242404938672982,Not linear,0.0,0.9749770304244186,0.2708269528956718,0.6446,False
-0.17639479374269174,Not linear,0.0,1.029142421003553,0.2708269528956718,0.3796,False
-0.1756042286762391,Not linear,0.0,1.0833078115826873,0.2708269528956718,0.7023,False
-0.1617018954160559,Not linear,0.0,1.1374732021618217,0.2708269528956718,0.7023,False
-0.1459037552775726,Not linear,0.0,1.191638592740956,0.2708269528956718,0.7023,False
-0.12839502700953548,Not linear,0.0,1.2458039833200905,0.2708269528956718,0.7023,False
-0.10938098444250377,Not linear,0.0,1.2999693738992248,0.2708269528956718,0.7023,False
-0.08908454984087233,Not linear,0.0,1.3541347644783592,0.2708269528956718,0.7023,False
-0.06774368034313694,Not linear,0.0,1.4083001550574936,0.2708269528956718,0.7023,False
-0.04560857813201602,Not linear,0.0,1.4624655456366278,0.2708269528956718,0.7023,False
-0.022938757042617608,Not linear,0.0,1.5166309362157622,0.2708269528956718,0.7023,False
0.0,Not linear,0.0,1.5707963267948966,0.2708269528956718,0.0000,False
0.0,Not linear,0.0,0.0,0.3249923434748062,0.0000,False
0.02692627374916512,Not linear,0.0,0.054165390579134366,0.3249923434748062,0.7023,False
0.05353686155754811,Not linear,0.0,0.10833078115826873,0.3249923434748062,0.7023,False
0.0795197786133881,Not linear,0.0,0.1624961717374031,0.3249923434748062,0.7023,False
0.10457039897061349,Not linear,0.0,0.21666156231653746,0.3249923434748062,0.7023,False
0.12839502700953553,Not linear,0.0,0.2708269528956718,0.3249923434748062,0.7023,False
0.15071434074946344,Not linear,0.0,0.3249923434748062,0.3249923434748062,0.7023,False
0.17126666664354007,Not linear,0.0,0.37915773405394054,0.3249923434748062,0.7023,False
0.18981104746182764,Not linear,0.0,0.43332312463307493,0.3249923434748062,0.7023,False
0.20613006729452088,Not linear,0.0,0.4874885152122093,0.3249923434748062,0.7023,False
0.22003240055470386,Not linear,0.0,0.5416539057913436,0.3249923434748062,0.7023,False
0.23135505509592502,Not linear,0.0,0.595819296370478,0.3249923434748062,0.7023,False
0.2399652831460909,Not linear,0.0,0.6499846869496124,0.3249923434748062,0.7023,False
0.2457621376537193,Not linear,0.0,0.7041500775287468,0.3249923434748062,0.7023,False
0.24867765579982337,Not linear,0.0,0.7583154681078811,0.3249923434748062,0.7023,False
0.24867765579982348,Not linear,0.0,0.8124808586870155,0.3249923434748062,0.7023,False
0.2457621376537194,Not linear,0.0,0.8666462492661499,0.3249923434748062,0.7023,False
0.23996528314609067,Not linear,0.0,0.9208116398452842,0.3249923434748062,0.7023,False
0.18370307027661642,Not linear,0.0,0.9749770304244186,0.3249923434748062,0.7065,False
-0.010594158363018469,Not linear,0.0,1.029142421003553,0.3249923434748062,0.5513,False
-0.20476718018217904,Not linear,0.0,1.0833078115826873,0.3249923434748062,0.4497,False
-0.18981104746182753,Not linear,0.0,1.1374732021618217,0.3249923434748062,0.7023,False
-0.17126666664354018,Not linear,0.0,1.191638592740956,0.3249923434748062,0.7023,False
-0.15071434074946355,Not linear,0.0,1.2458039833200905,0.3249923434748062,0.7023,False
-0.12839502700953542,Not linear,0.0,1.2999693738992248,0.3249923434748062,0.7023,False
-0.10457039897061315,Not linear,0.0,1.3541347644783592,0.3249923434748062,0.7023,False
-0.0795197786133881,Not linear,0.0,1.4083001550574936,0.3249923434748062,0.7023,False
-0.05353686155754822,Not linear,0.0,1.4624655456366278,0.3249923434748062,0.7023,False
-0.02692627374916512,Not linear,0.0,1.5166309362157622,0.3249923434748062,0.7023,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.3249923434748062,0.0000,False
0.0,Not linear,0.0,0.0,0.37915773405394054,0.0000,False
0.030598104514930613,Not linear,0.0,0.054165390579134366,0.37915773405394054,0.7023,False
0.06083747423053765,Not linear,0.0,0.10833078115826873,0.37915773405394054,0.7023,False
0.09036358018502455,Not linear,0.0,0.1624961717374031,0.37915773405394054,0.7023,False
0.11883025578205153,Not linear,0.0,0.21666156231653746,0.37915773405394054,0.7023,False
0.1459037552775726,Not linear,0.0,0.2708269528956718,0.37915773405394054,0.7023,False
0.17126666664354007,Not linear,0.0,0.3249923434748062,0.37915773405394054,0.7023,False
0.19462163293371848,Not linear,0.0,0.37915773405394054,0.37915773405394054,0.7023,False
0.2156948385220051,Not linear,0.0,0.43332312463307493,0.37915773405394054,0.7023,False
0.23423921934029246,Not linear,0.0,0.4874885152122093,0.37915773405394054,0.7023,False
0.2500373594787757,Not linear,0.0,0.5416539057913436,0.37915773405394054,0.7023,False
0.2629040401887083,Not linear,0.0,0.595819296370478,0.37915773405394054,0.7023,False
0.27268841140288436,Not linear,0.0,0.6499846869496124,0.37915773405394054,0.7023,False
0.27927576031475415,Not linear,0.0,0.7041500775287468,0.37915773405394054,0.7023,False
0.28258885628119573,Not linear,0.0,0.7583154681078811,0.37915773405394054,0.7023,False
0.2825888562811958,Not linear,0.0,0.8124808586870155,0.37915773405394054,0.7023,False
0.279275760314754,Not linear,0.0,0.8666462492661499,0.37915773405394054,0.7023,False
0.27268841140288436,Not linear,0.0,0.9208116398452842,0.37915773405394054,0.7023,False
0.2629040401887082,Not linear,0.0,0.9749770304244186,0.37915773405394054,0.7023,False
0.15533068383712878,Not linear,0.0,1.029142421003553,0.37915773405394054,0.7101,False
-0.03216972765041878,Not linear,0.0,1.0833078115826873,0.37915773405394054,0.4747,False
-0.21569483852200477,Not linear,0.0,1.1374732021618217,0.37915773405394054,0.4790,False
-0.1946216329337183,Not linear,0.0,1.191638592740956,0.37915773405394054,0.7023,False
-0.17126666664354,Not linear,0.0,1.2458039833200905,0.37915773405394054,0.7023,False
-0.1459037552775725,Not linear,0.0,1.2999693738992248,0.37915773405394054,0.7023,False
-0.11883025578205109,Not linear,0.0,1.3541347644783592,0.37915773405394054,0.7023,False
-0.09036358018502433,Not linear,0.0,1.4083001550574936,0.37915773405394054,0.7023,False
-0.06083747423053776,Not linear,0.0,1.4624655456366278,0.37915773405394054,0.7023,False
-0.030598104514930835,Not linear,0.0,1.5166309362157622,0.37915773405394054,0.7023,False
0.0,Not linear,0.0,1.5707963267948966,0.37915773405394054,0.0000,False
0.0,Not linear,0.0,0.0,0.43332312463307493,0.0000,False
0.03391120048137242,Not linear,0.0,0.054165390579134366,0.43332312463307493,0.7023,False
0.06742482314240716,Not linear,0.0,0.10833078115826873,0.43332312463307493,0.7023,False
0.10014795139920074,Not linear,0.0,0.1624961717374031,0.43332312463307493,0.7023,False
0.13169693649198377,Not linear,0.0,0.21666156231653746,0.43332312463307493,0.7023,False
0.16170189541605584,Not linear,0.0,0.2708269528956718,0.43332312463307493,0.7023,False
0.18981104746182753,Not linear,0.0,0.3249923434748062,0.43332312463307493,0.7023,False
0.215694838522005,Not linear,0.0,0.37915773405394054,0.43332312463307493,0.7023,False
0.2390498048121834,Not linear,0.0,0.43332312463307493,0.43332312463307493,0.7023,False
0.2596021307062599,Not linear,0.0,0.4874885152122093,0.43332312463307493,0.7023,False
0.277110858974297,Not linear,0.0,0.5416539057913436,0.43332312463307493,0.7023,False
0.29137071578573526,Not linear,0.0,0.595819296370478,0.43332312463307493,0.7023,False
0.30221451735737137,Not linear,0.0,0.6499846869496124,0.43332312463307493,0.7023,False
0.30951513003036085,Not linear,0.0,0.7041500775287468,0.43332312463307493,0.7023,False
0.3131869607961266,Not linear,0.0,0.7583154681078811,0.43332312463307493,0.7023,False
0.3131869607961262,Not linear,0.0,0.8124808586870155,0.43332312463307493,0.7023,False
0.30951513003036074,Not linear,0.0,0.8666462492661499,0.43332312463307493,0.7023,False
0.30221451735737115,Not linear,0.0,0.9208116398452842,0.43332312463307493,0.7023,False
0.29137071578573503,Not linear,0.0,0.9749770304244186,0.43332312463307493,0.7023,False
0.27711085897429677,Not linear,0.0,1.029142421003553,0.43332312463307493,0.7023,False
0.14080488552497988,Not linear,0.0,1.0833078115826873,0.43332312463307493,0.7097,False
-0.039475453283171036,Not linear,0.0,1.1374732021618217,0.43332312463307493,0.4463,False
-0.21569483852200486,Not linear,0.0,1.191638592740956,0.43332312463307493,0.4790,False
-0.1898110474618277,Not linear,0.0,1.2458039833200905,0.43332312463307493,0.7023,False
-0.16170189541605587,Not linear,0.0,1.2999693738992248,0.43332312463307493,0.7023,False
-0.13169693649198388,Not linear,0.0,1.3541347644783592,0.43332312463307493,0.7023,False
-0.10014795139920085,Not linear,0.0,1.4083001550574936,0.43332312463307493,0.7023,False
-0.06742482314240739,Not linear,0.0,1.4624655456366278,0.43332312463307493,0.7023,False
-0.03391120048137253,Not linear,0.0,1.5166309362157622,0.43332312463307493,0.7023,False
-2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.43332312463307493,0.0000,False
0.0,Not linear,0.0,0.0,0.4874885152122093,0.0000,False
0.03682671862747633,Not linear,0.0,0.054165390579134366,0.4874885152122093,0.7023,False
0.07322167765003562,Not linear,0.0,0.10833078115826873,0.4874885152122093,0.7023,False
0.10875817944936639,Not linear,0.0,0.1624961717374031,0.4874885152122093,0.7023,False
0.14301959103320527,Not linear,0.0,0.21666156231653746,0.4874885152122093,0.7023,False
0.17560422867623904,Not linear,0.0,0.2708269528956718,0.4874885152122093,0.7023,False
0.20613006729452066,Not linear,0.0,0.3249923434748062,0.4874885152122093,0.7023,False
0.23423921934029235,Not linear,0.0,0.37915773405394054,0.4874885152122093,0.7023,False
0.2596021307062599,Not linear,0.0,0.43332312463307493,0.4874885152122093,0.7023,False
0.2819214444461876,Not linear,0.0,0.4874885152122093,0.4874885152122093,0.7023,False
0.30093548701321915,Not linear,0.0,0.5416539057913436,0.4874885152122093,0.7023,False
0.3164213361429601,Not linear,0.0,0.595819296370478,0.4874885152122093,0.7023,False
0.32819743441321136,Not linear,0.0,0.6499846869496124,0.4874885152122093,0.7023,False
0.33612571783874373,Not linear,0.0,0.7041500775287468,0.4874885152122093,0.7023,False
0.34011323454529147,Not linear,0.0,0.7583154681078811,0.4874885152122093,0.7023,False
0.3401132345452916,Not linear,0.0,0.8124808586870155,0.4874885152122093,0.7023,False
0.33612571783874406,Not linear,0.0,0.8666462492661499,0.4874885152122093,0.7023,False
0.32819743441321125,Not linear,0.0,0.9208116398452842,0.4874885152122093,0.7023,False
0.31642133614296003,Not linear,0.0,0.9749770304244186,0.4874885152122093,0.7023,False
0.300935487013219,Not linear,0.0,1.029142421003553,0.4874885152122093,0.7023,False
0.28192144444618794,Not linear,0.0,1.0833078115826873,0.4874885152122093,0.7023,False
0.14080488552498016,Not linear,0.0,1.1374732021618217,0.4874885152122093,0.7097,False
-0.03216972765041903,Not linear,0.0,1.191638592740956,0.4874885152122093,0.4747,False
-0.20476718018217888,Not linear,0.0,1.2458039833200905,0.4874885152122093,0.4497,False
-0.17560422867623843,Not linear,0.0,1.2999693738992248,0.4874885152122093,0.7023,False
-0.1430195910332053,Not linear,0.0,1.3541347644783592,0.4874885152122093,0.7023,False
-0.10875817944936628,Not linear,0.0,1.4083001550574936,0.4874885152122093,0.7023,False
-0.07322167765003562,Not linear,0.0,1.4624655456366278,0.4874885152122093,0.7023,False
-0.03682671862747672,Not linear,0.0,1.5166309362157622,0.4874885152122093,0.7023,False
0.0,Not linear,0.0,1.5707963267948966,0.4874885152122093,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.5416539057913436,0.0000,False
0.039310477168663205,Not linear,0.0,0.054165390579134366,0.5416539057913436,0.7023,False
0.07816007493443577,Not linear,0.0,0.10833078115826873,0.5416539057913436,0.7023,False
0.11609331728404026,Not linear,0.0,0.1624961717374031,0.5416539057913436,0.7023,False
0.15266547163362143,Not linear,0.0,0.21666156231653746,0.5416539057913436,0.7023,False
0.1874477629116702,Not linear,0.0,0.2708269528956718,0.5416539057913436,0.7023,False
0.22003240055470386,Not linear,0.0,0.3249923434748062,0.5416539057913436,0.7023,False
0.2500373594787758,Not linear,0.0,0.37915773405394054,0.5416539057913436,0.7023,False
0.2771108589742971,Not linear,0.0,0.43332312463307493,0.5416539057913436,0.7023,False
0.30093548701321915,Not linear,0.0,0.4874885152122093,0.5416539057913436,0.7023,False
0.32123192161485103,Not linear,0.0,0.5416539057913436,0.5416539057913436,0.7023,False
0.3377622056406957,Not linear,0.0,0.595819296370478,0.5416539057913436,0.7023,False
0.3503325366243326,Not linear,0.0,0.6499846869496124,0.5416539057913436,0.7023,False
0.35879553892814203,Not linear,0.0,0.7041500775287468,0.5416539057913436,0.7023,False
0.36305199158790896,Not linear,0.0,0.7583154681078811,0.5416539057913436,0.7023,False
0.3630519915879089,Not linear,0.0,0.8124808586870155,0.5416539057913436,0.7023,False
0.3587955389281421,Not linear,0.0,0.8666462492661499,0.5416539057913436,0.7023,False
0.3503325366243326,Not linear,0.0,0.9208116398452842,0.5416539057913436,0.7023,False
0.3377622056406956,Not linear,0.0,0.9749770304244186,0.5416539057913436,0.7023,False
0.3212319216148508,Not linear,0.0,1.029142421003553,0.5416539057913436,0.7023,False
0.30093548701321887,Not linear,0.0,1.0833078115826873,0.5416539057913436,0.7023,False
0.277110858974297,Not linear,0.0,1.1374732021618217,0.5416539057913436,0.7023,False
0.1553306838371291,Not linear,0.0,1.191638592740956,0.5416539057913436,0.7101,False
-0.010594158363018913,Not linear,0.0,1.2458039833200905,0.5416539057913436,0.5513,False
-0.17639479374269218,Not linear,0.0,1.2999693738992248,0.5416539057913436,0.3796,False
-0.15266547163362154,Not linear,0.0,1.3541347644783592,0.5416539057913436,0.7023,False
-0.11609331728403999,Not linear,0.0,1.4083001550574936,0.5416539057913436,0.7023,False
-0.07816007493443594,Not linear,0.0,1.4624655456366278,0.5416539057913436,0.7023,False
-0.039310477168663316,Not linear,0.0,1.5166309362157622,0.5416539057913436,0.7023,False
