Difference,Equation,alpha(rad),beta(rad),gamma(rad),R^2,Linear?
0.05436245922054951,Not linear,0.0,1.074755381491245,0.24802047265182575,0.9398,False
0.04777515838254698,Not linear,0.0,1.1574288723751869,0.24802047265182575,0.9398,False
0.039884675764411515,Not linear,0.0,1.2401023632591288,0.24802047265182575,0.9398,False
0.030906243163012714,Not linear,0.0,1.3227758541430708,0.24802047265182575,0.9398,False
0.021084768814690347,Not linear,0.0,1.4054493450270127,0.24802047265182575,0.9398,False
0.010688156936992765,Not linear,0.0,1.4881228359109546,0.24802047265182575,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,0.24802047265182575,0.0000,False
0.0,Not linear,0.0,0.0,0.3306939635357677,0.0000,False
-0.013793124958690006,Not linear,0.0,0.08267349088394192,0.3306939635357677,0.9398,False
-0.027210009424500692,Not linear,0.0,0.16534698176788384,0.3306939635357677,0.9398,False
-0.03988467576441135,Not linear,0.0,0.24802047265182575,0.3306939635357677,0.9398,False
-0.051471392121059,Not linear,0.0,0.3306939635357677,0.3306939635357677,0.9398,False
-0.06165410307654917,Not linear,0.0,0.4133674544197096,0.3306939635357677,0.9398,False
-0.070155050820363,Not linear,0.0,0.4960409453036515,0.3306939635357677,0.9398,False
-0.0767423516583653,Not linear,0.0,0.5787144361875934,0.3306939635357677,0.9398,False
-0.08123632119550817,Not linear,0.0,0.6613879270715354,0.3306939635357677,0.9398,False
-0.08351437565772146,Not linear,0.0,0.7440614179554773,0.3306939635357677,0.9398,False
-0.08351437565772135,Not linear,0.0,0.8267349088394192,0.3306939635357677,0.9398,False
-0.08123632119550811,Not linear,0.0,0.9094083997233612,0.3306939635357677,0.9398,False
-0.0767423516583661,Not linear,0.0,0.992081890607303,0.3306939635357677,0.9398,False
-0.07015505082036316,Not linear,0.0,1.074755381491245,0.3306939635357677,0.9398,False
0.0616541030765491,Not linear,0.0,1.1574288723751869,0.3306939635357677,0.9398,False
0.051471392121059,Not linear,0.0,1.2401023632591288,0.3306939635357677,0.9398,False
0.03988467576441157,Not linear,0.0,1.3227758541430708,0.3306939635357677,0.9398,False
0.02721000942450058,Not linear,0.0,1.4054493450270127,0.3306939635357677,0.9398,False
0.013793124958690228,Not linear,0.0,1.4881228359109546,0.3306939635357677,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,0.3306939635357677,0.0000,False
0.0,Not linear,0.0,0.0,0.4133674544197096,0.0000,False
-0.016521852487507926,Not linear,0.0,0.08267349088394192,0.4133674544197096,0.9398,False
-0.032593031908411785,Not linear,0.0,0.16534698176788384,0.4133674544197096,0.9398,False
-0.04777515838254698,Not linear,0.0,0.24802047265182575,0.4133674544197096,0.9398,False
-0.06165410307654917,Not linear,0.0,0.3306939635357677,0.4133674544197096,0.9398,False
-0.07385128455887502,Not linear,0.0,0.4133674544197096,0.4133674544197096,0.9398,False
-0.08403399551436519,Not linear,0.0,0.4960409453036515,0.4133674544197096,0.9398,False
-0.09192447813250093,Not linear,0.0,0.5787144361875934,0.4133674544197096,0.9398,False
-0.09730750061641169,Not linear,0.0,0.6613879270715354,0.4133674544197096,0.9398,False
-0.10003622814522928,Not linear,0.0,0.7440614179554773,0.4133674544197096,0.9398,False
-0.1000362281452295,Not linear,0.0,0.8267349088394192,0.4133674544197096,0.9398,False
-0.09730750061641164,Not linear,0.0,0.9094083997233612,0.4133674544197096,0.9398,False
-0.09192447813250121,Not linear,0.0,0.992081890607303,0.4133674544197096,0.9398,False
-0.08403399551436527,Not linear,0.0,1.074755381491245,0.4133674544197096,0.9398,False
-0.07385128455887503,Not linear,0.0,1.1574288723751869,0.4133674544197096,0.9398,False
0.06165410307654941,Not linear,0.0,1.2401023632591288,0.4133674544197096,0.9398,False
0.04777515838254698,Not linear,0.0,1.3227758541430708,0.4133674544197096,0.9398,False
0.03259303190841173,Not linear,0.0,1.4054493450270127,0.4133674544197096,0.9398,False
0.016521852487507926,Not linear,0.0,1.4881228359109546,0.4133674544197096,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,0.4133674544197096,0.0000,False
0.0,Not linear,0.0,0.0,0.4960409453036515,0.0000,False
-0.018799906949721445,Not linear,0.0,0.08267349088394192,0.4960409453036515,0.9398,False
-0.03708700144555421,Not linear,0.0,0.16534698176788384,0.4960409453036515,0.9398,False
-0.0543624592205495,Not linear,0.0,0.24802047265182575,0.4960409453036515,0.9398,False
-0.07015505082036277,Not linear,0.0,0.3306939635357677,0.4960409453036515,0.9398,False
-0.08403399551436519,Not linear,0.0,0.4133674544197096,0.4960409453036515,0.9398,False
-0.09562071187101284,Not linear,0.0,0.4960409453036515,0.4960409453036515,0.9398,False
-0.10459914447241148,Not linear,0.0,0.5787144361875934,0.4960409453036515,0.9398,False
-0.11072438508222204,Not linear,0.0,0.6613879270715354,0.4960409453036515,0.9398,False
-0.11382935310391962,Not linear,0.0,0.7440614179554773,0.4960409453036515,0.9398,False
-0.1138293531039195,Not linear,0.0,0.8267349088394192,0.4960409453036515,0.9398,False
-0.11072438508222238,Not linear,0.0,0.9094083997233612,0.4960409453036515,0.9398,False
-0.1045991444724117,Not linear,0.0,0.992081890607303,0.4960409453036515,0.9398,False
-0.09562071187101262,Not linear,0.0,1.074755381491245,0.4960409453036515,0.9398,False
-0.08403399551436558,Not linear,0.0,1.1574288723751869,0.4960409453036515,0.9398,False
-0.07015505082036316,Not linear,0.0,1.2401023632591288,0.4960409453036515,0.9398,False
0.054362459220549386,Not linear,0.0,1.3227758541430708,0.4960409453036515,0.9398,False
0.03708700144555427,Not linear,0.0,1.4054493450270127,0.4960409453036515,0.9398,False
0.01879990694972139,Not linear,0.0,1.4881228359109546,0.4960409453036515,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,0.4960409453036515,-0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.5787144361875934,0.0000,False
-0.020565148958046175,Not linear,0.0,0.08267349088394192,0.5787144361875934,0.9398,False
-0.04056933426185916,Not linear,0.0,0.16534698176788384,0.5787144361875934,0.9398,False
-0.05946689388337012,Not linear,0.0,0.24802047265182575,0.5787144361875934,0.9398,False
-0.07674235165836518,Not linear,0.0,0.3306939635357677,0.5787144361875934,0.9398,False
-0.09192447813250082,Not linear,0.0,0.4133674544197096,0.5787144361875934,0.9398,False
-0.10459914447241148,Not linear,0.0,0.4960409453036515,0.5787144361875934,0.9398,False
-0.11442061882073418,Not linear,0.0,0.5787144361875934,0.5787144361875934,0.9398,False
-0.1211209969599194,Not linear,0.0,0.6613879270715354,0.5787144361875934,0.9398,False
-0.12451751004091227,Not linear,0.0,0.7440614179554773,0.5787144361875934,0.9398,False
-0.12451751004091272,Not linear,0.0,0.8267349088394192,0.5787144361875934,0.9398,False
-0.1211209969599194,Not linear,0.0,0.9094083997233612,0.5787144361875934,0.9398,False
-0.1144206188207344,Not linear,0.0,0.992081890607303,0.5787144361875934,0.9398,False
-0.10459914447241159,Not linear,0.0,1.074755381491245,0.5787144361875934,0.9398,False
-0.09192447813250093,Not linear,0.0,1.1574288723751869,0.5787144361875934,0.9398,False
-0.07674235165836579,Not linear,0.0,1.2401023632591288,0.5787144361875934,0.9398,False
-0.059466893883370134,Not linear,0.0,1.3227758541430708,0.5787144361875934,0.9398,False
0.040569334261859075,Not linear,0.0,1.4054493450270127,0.5787144361875934,0.9398,False
0.020565148958046287,Not linear,0.0,1.4881228359109546,0.5787144361875934,0.9398,False
5.551115123125783e-17,Not linear,0.0,1.5707963267948966,0.5787144361875934,-0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.6613879270715354,0.0000,False
-0.021769427312137934,Not linear,0.0,0.08267349088394192,0.6613879270715354,0.9398,False
-0.042945041395862305,Not linear,0.0,0.16534698176788384,0.6613879270715354,0.9398,False
-0.06294922669967506,Not linear,0.0,0.24802047265182575,0.6613879270715354,0.9398,False
-0.08123632119550805,Not linear,0.0,0.3306939635357677,0.6613879270715354,0.9398,False
-0.09730750061641147,Not linear,0.0,0.4133674544197096,0.6613879270715354,0.9398,False
-0.11072438508222193,Not linear,0.0,0.4960409453036515,0.6613879270715354,0.9398,False
-0.1211209969599194,Not linear,0.0,0.5787144361875934,0.6613879270715354,0.9398,False
-0.12821374377942452,Not linear,0.0,0.6613879270715354,0.6613879270715354,0.9398,False
-0.13180915389691217,Not linear,0.0,0.7440614179554773,0.6613879270715354,0.9398,False
-0.13180915389691228,Not linear,0.0,0.8267349088394192,0.6613879270715354,0.9398,False
-0.12821374377942463,Not linear,0.0,0.9094083997233612,0.6613879270715354,0.9398,False
-0.12112099695991951,Not linear,0.0,0.992081890607303,0.6613879270715354,0.9398,False
-0.11072438508222215,Not linear,0.0,1.074755381491245,0.6613879270715354,0.9398,False
-0.09730750061641175,Not linear,0.0,1.1574288723751869,0.6613879270715354,0.9398,False
-0.081236321195508,Not linear,0.0,1.2401023632591288,0.6613879270715354,0.9398,False
-0.06294922669967537,Not linear,0.0,1.3227758541430708,0.6613879270715354,0.9398,False
-0.042945041395862193,Not linear,0.0,1.4054493450270127,0.6613879270715354,0.9398,False
0.021769427312137768,Not linear,0.0,1.4881228359109546,0.6613879270715354,0.9398,False
1.6653345369377348e-16,Not linear,0.0,1.5707963267948966,0.6613879270715354,0.0000,False
-5.551115123125783e-17,Not linear,0.0,0.0,0.7440614179554773,-0.0000,False
-0.022379892437816074,Not linear,0.0,0.08267349088394192,0.7440614179554773,0.9398,False
-0.044149319749953786,Not linear,0.0,0.16534698176788384,0.7440614179554773,0.9398,False
-0.06471446870800007,Not linear,0.0,0.24802047265182575,0.7440614179554773,0.9398,False
-0.08351437565772157,Not linear,0.0,0.3306939635357677,0.7440614179554773,0.9398,False
-0.10003622814522917,Not linear,0.0,0.4133674544197096,0.7440614179554773,0.9398,False
-0.11382935310391962,Not linear,0.0,0.4960409453036515,0.7440614179554773,0.9398,False
-0.12451751004091227,Not linear,0.0,0.5787144361875934,0.7440614179554773,0.9398,False
-0.13180915389691217,Not linear,0.0,0.6613879270715354,0.7440614179554773,0.9398,False
-0.1355053876354242,Not linear,0.0,0.7440614179554773,0.7440614179554773,0.9398,False
-0.1355053876354242,Not linear,0.0,0.8267349088394192,0.7440614179554773,0.9398,False
-0.13180915389691228,Not linear,0.0,0.9094083997233612,0.7440614179554773,0.9398,False
-0.1245175100409126,Not linear,0.0,0.992081890607303,0.7440614179554773,0.9398,False
-0.11382935310391973,Not linear,0.0,1.074755381491245,0.7440614179554773,0.9398,False
-0.10003622814522939,Not linear,0.0,1.1574288723751869,0.7440614179554773,0.9398,False
-0.08351437565772152,Not linear,0.0,1.2401023632591288,0.7440614179554773,0.9398,False
-0.06471446870800013,Not linear,0.0,1.3227758541430708,0.7440614179554773,0.9398,False
-0.044149319749953675,Not linear,0.0,1.4054493450270127,0.7440614179554773,0.9398,False
-0.022379892437816074,Not linear,0.0,1.4881228359109546,0.7440614179554773,0.9398,False
-4.163336342344337e-17,Not linear,0.0,1.5707963267948966,0.7440614179554773,0.0000,False
-5.551115123125783e-17,Not linear,0.0,0.0,0.8267349088394192,-0.0000,False
-0.02237989243781595,Not linear,0.0,0.08267349088394192,0.8267349088394192,0.9398,False
-0.04414931974995384,Not linear,0.0,0.16534698176788384,0.8267349088394192,0.9398,False
-0.06471446870800007,Not linear,0.0,0.24802047265182575,0.8267349088394192,0.9398,False
-0.08351437565772135,Not linear,0.0,0.3306939635357677,0.8267349088394192,0.9398,False
-0.1000362281452295,Not linear,0.0,0.4133674544197096,0.8267349088394192,0.9398,False
-0.1138293531039195,Not linear,0.0,0.4960409453036515,0.8267349088394192,0.9398,False
-0.1245175100409125,Not linear,0.0,0.5787144361875934,0.8267349088394192,0.9398,False
-0.13180915389691217,Not linear,0.0,0.6613879270715354,0.8267349088394192,0.9398,False
-0.1355053876354243,Not linear,0.0,0.7440614179554773,0.8267349088394192,0.9398,False
-0.1355053876354242,Not linear,0.0,0.8267349088394192,0.8267349088394192,0.9398,False
-0.13180915389691228,Not linear,0.0,0.9094083997233612,0.8267349088394192,0.9398,False
-0.12451751004091238,Not linear,0.0,0.992081890607303,0.8267349088394192,0.9398,False
-0.1138293531039195,Not linear,0.0,1.074755381491245,0.8267349088394192,0.9398,False
-0.10003622814522928,Not linear,0.0,1.1574288723751869,0.8267349088394192,0.9398,False
-0.08351437565772146,Not linear,0.0,1.2401023632591288,0.8267349088394192,0.9398,False
-0.06471446870799996,Not linear,0.0,1.3227758541430708,0.8267349088394192,0.9398,False
-0.0441493197499539,Not linear,0.0,1.4054493450270127,0.8267349088394192,0.9398,False
-0.022379892437816268,Not linear,0.0,1.4881228359109546,0.8267349088394192,0.9398,False
-4.163336342344337e-17,Not linear,0.0,1.5707963267948966,0.8267349088394192,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.9094083997233612,0.0000,False
0.021769427312137837,Not linear,0.0,0.08267349088394192,0.9094083997233612,0.9398,False
-0.04294504139586231,Not linear,0.0,0.16534698176788384,0.9094083997233612,0.9398,False
-0.06294922669967543,Not linear,0.0,0.24802047265182575,0.9094083997233612,0.9398,False
-0.08123632119550783,Not linear,0.0,0.3306939635357677,0.9094083997233612,0.9398,False
-0.09730750061641158,Not linear,0.0,0.4133674544197096,0.9094083997233612,0.9398,False
-0.11072438508222238,Not linear,0.0,0.4960409453036515,0.9094083997233612,0.9398,False
-0.12112099695991951,Not linear,0.0,0.5787144361875934,0.9094083997233612,0.9398,False
-0.12821374377942463,Not linear,0.0,0.6613879270715354,0.9094083997233612,0.9398,False
-0.13180915389691217,Not linear,0.0,0.7440614179554773,0.9094083997233612,0.9398,False
-0.13180915389691217,Not linear,0.0,0.8267349088394192,0.9094083997233612,0.9398,False
-0.1282137437794244,Not linear,0.0,0.9094083997233612,0.9094083997233612,0.9398,False
-0.12112099695991951,Not linear,0.0,0.992081890607303,0.9094083997233612,0.9398,False
-0.11072438508222215,Not linear,0.0,1.074755381491245,0.9094083997233612,0.9398,False
-0.0973075006164118,Not linear,0.0,1.1574288723751869,0.9094083997233612,0.9398,False
-0.08123632119550805,Not linear,0.0,1.2401023632591288,0.9094083997233612,0.9398,False
-0.06294922669967529,Not linear,0.0,1.3227758541430708,0.9094083997233612,0.9398,False
-0.042945041395862193,Not linear,0.0,1.4054493450270127,0.9094083997233612,0.9398,False
-0.0217694273121381,Not linear,0.0,1.4881228359109546,0.9094083997233612,0.9398,False
1.6653345369377348e-16,Not linear,0.0,1.5707963267948966,0.9094083997233612,0.0000,False
1.6653345369377348e-16,Not linear,0.0,0.0,0.992081890607303,0.0000,False
0.020565148958046064,Not linear,0.0,0.08267349088394192,0.992081890607303,0.9398,False
0.04056933426185927,Not linear,0.0,0.16534698176788384,0.992081890607303,0.9398,False
-0.05946689388336979,Not linear,0.0,0.24802047265182575,0.992081890607303,0.9398,False
-0.07674235165836582,Not linear,0.0,0.3306939635357677,0.992081890607303,0.9398,False
-0.09192447813250088,Not linear,0.0,0.4133674544197096,0.992081890607303,0.9398,False
-0.10459914447241137,Not linear,0.0,0.4960409453036515,0.992081890607303,0.9398,False
-0.11442061882073429,Not linear,0.0,0.5787144361875934,0.992081890607303,0.9398,False
-0.1211209969599194,Not linear,0.0,0.6613879270715354,0.992081890607303,0.9398,False
-0.12451751004091227,Not linear,0.0,0.7440614179554773,0.992081890607303,0.9398,False
-0.12451751004091238,Not linear,0.0,0.8267349088394192,0.992081890607303,0.9398,False
-0.12112099695991929,Not linear,0.0,0.9094083997233612,0.992081890607303,0.9398,False
-0.11442061882073418,Not linear,0.0,0.992081890607303,0.992081890607303,0.9398,False
-0.10459914447241148,Not linear,0.0,1.074755381491245,0.992081890607303,0.9398,False
-0.09192447813250082,Not linear,0.0,1.1574288723751869,0.992081890607303,0.9398,False
-0.0767423516583654,Not linear,0.0,1.2401023632591288,0.992081890607303,0.9398,False
-0.05946689388337034,Not linear,0.0,1.3227758541430708,0.992081890607303,0.9398,False
-0.04056933426185916,Not linear,0.0,1.4054493450270127,0.992081890607303,0.9398,False
-0.020565148958046287,Not linear,0.0,1.4881228359109546,0.992081890607303,0.9398,False
1.1102230246251565e-16,Not linear,0.0,1.5707963267948966,0.992081890607303,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.0,1.074755381491245,-0.0000,False
0.018799906949721334,Not linear,0.0,0.08267349088394192,1.074755381491245,0.9398,False
0.037087001445554046,Not linear,0.0,0.16534698176788384,1.074755381491245,0.9398,False
0.05436245922054954,Not linear,0.0,0.24802047265182575,1.074755381491245,0.9398,False
-0.070155050820363,Not linear,0.0,0.3306939635357677,1.074755381491245,0.9398,False
-0.08403399551436516,Not linear,0.0,0.4133674544197096,1.074755381491245,0.9398,False
-0.09562071187101273,Not linear,0.0,0.4960409453036515,1.074755381491245,0.9398,False
-0.10459914447241164,Not linear,0.0,0.5787144361875934,1.074755381491245,0.9398,False
-0.11072438508222215,Not linear,0.0,0.6613879270715354,1.074755381491245,0.9398,False
-0.11382935310391962,Not linear,0.0,0.7440614179554773,1.074755381491245,0.9398,False
-0.1138293531039195,Not linear,0.0,0.8267349088394192,1.074755381491245,0.9398,False
-0.11072438508222215,Not linear,0.0,0.9094083997233612,1.074755381491245,0.9398,False
-0.10459914447241148,Not linear,0.0,0.992081890607303,1.074755381491245,0.9398,False
-0.09562071187101295,Not linear,0.0,1.074755381491245,1.074755381491245,0.9398,False
-0.08403399551436519,Not linear,0.0,1.1574288723751869,1.074755381491245,0.9398,False
-0.070155050820363,Not linear,0.0,1.2401023632591288,1.074755381491245,0.9398,False
-0.0543624592205495,Not linear,0.0,1.3227758541430708,1.074755381491245,0.9398,False
-0.0370870014455541,Not linear,0.0,1.4054493450270127,1.074755381491245,0.9398,False
-0.018799906949721334,Not linear,0.0,1.4881228359109546,1.074755381491245,0.9398,False
-1.1102230246251565e-16,Not linear,0.0,1.5707963267948966,1.074755381491245,0.0000,False
0.0,Not linear,0.0,0.0,1.1574288723751869,0.0000,False
0.016521852487507815,Not linear,0.0,0.08267349088394192,1.1574288723751869,0.9398,False
0.03259303190841151,Not linear,0.0,0.16534698176788384,1.1574288723751869,0.9398,False
0.04777515838254698,Not linear,0.0,0.24802047265182575,1.1574288723751869,0.9398,False
0.0616541030765491,Not linear,0.0,0.3306939635357677,1.1574288723751869,0.9398,False
-0.07385128455887476,Not linear,0.0,0.4133674544197096,1.1574288723751869,0.9398,False
-0.08403399551436558,Not linear,0.0,0.4960409453036515,1.1574288723751869,0.9398,False
-0.09192447813250093,Not linear,0.0,0.5787144361875934,1.1574288723751869,0.9398,False
-0.09730750061641158,Not linear,0.0,0.6613879270715354,1.1574288723751869,0.9398,False
-0.10003622814522961,Not linear,0.0,0.7440614179554773,1.1574288723751869,0.9398,False
-0.10003622814522928,Not linear,0.0,0.8267349088394192,1.1574288723751869,0.9398,False
-0.09730750061641169,Not linear,0.0,0.9094083997233612,1.1574288723751869,0.9398,False
-0.09192447813250082,Not linear,0.0,0.992081890607303,1.1574288723751869,0.9398,False
-0.0840339955143653,Not linear,0.0,1.074755381491245,1.1574288723751869,0.9398,False
-0.07385128455887513,Not linear,0.0,1.1574288723751869,1.1574288723751869,0.9398,False
-0.06165410307654917,Not linear,0.0,1.2401023632591288,1.1574288723751869,0.9398,False
-0.04777515838254698,Not linear,0.0,1.3227758541430708,1.1574288723751869,0.9398,False
-0.032593031908411674,Not linear,0.0,1.4054493450270127,1.1574288723751869,0.9398,False
-0.016521852487507815,Not linear,0.0,1.4881228359109546,1.1574288723751869,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,1.1574288723751869,0.0000,False
0.0,Not linear,0.0,0.0,1.2401023632591288,0.0000,False
0.013793124958690228,Not linear,0.0,0.08267349088394192,1.2401023632591288,0.9398,False
0.027210009424500692,Not linear,0.0,0.16534698176788384,1.2401023632591288,0.9398,False
0.039884675764411515,Not linear,0.0,0.24802047265182575,1.2401023632591288,0.9398,False
0.05147139212105889,Not linear,0.0,0.3306939635357677,1.2401023632591288,0.9398,False
0.06165410307654941,Not linear,0.0,0.4133674544197096,1.2401023632591288,0.9398,False
-0.07015505082036289,Not linear,0.0,0.4960409453036515,1.2401023632591288,0.9398,False
-0.07674235165836565,Not linear,0.0,0.5787144361875934,1.2401023632591288,0.9398,False
-0.08123632119550805,Not linear,0.0,0.6613879270715354,1.2401023632591288,0.9398,False
-0.08351437565772157,Not linear,0.0,0.7440614179554773,1.2401023632591288,0.9398,False
-0.08351437565772157,Not linear,0.0,0.8267349088394192,1.2401023632591288,0.9398,False
-0.08123632119550794,Not linear,0.0,0.9094083997233612,1.2401023632591288,0.9398,False
-0.0767423516583654,Not linear,0.0,0.992081890607303,1.2401023632591288,0.9398,False
-0.070155050820363,Not linear,0.0,1.074755381491245,1.2401023632591288,0.9398,False
-0.06165410307654917,Not linear,0.0,1.1574288723751869,1.2401023632591288,0.9398,False
-0.051471392121059,Not linear,0.0,1.2401023632591288,1.2401023632591288,0.9398,False
-0.03988467576441146,Not linear,0.0,1.3227758541430708,1.2401023632591288,0.9398,False
-0.027210009424500692,Not linear,0.0,1.4054493450270127,1.2401023632591288,0.9398,False
-0.013793124958690228,Not linear,0.0,1.4881228359109546,1.2401023632591288,0.9398,False
0.0,Not linear,0.0,1.5707963267948966,1.2401023632591288,0.0000,False
0.0,Not linear,0.0,0.0,1.3227758541430708,0.0000,False
0.010688156936992765,Not linear,0.0,0.08267349088394192,1.3227758541430708,0.9398,False
0.021084768814690125,Not linear,0.0,0.16534698176788384,1.3227758541430708,0.9398,False
0.030906243163012714,Not linear,0.0,0.24802047265182575,1.3227758541430708,0.9398,False
0.039884675764411404,Not linear,0.0,0.3306939635357677,1.3227758541430708,0.9398,False
0.047775158382547145,Not linear,0.0,0.4133674544197096,1.3227758541430708,0.9398,False
