power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),Sdifference
1.57E-09,1749502794,1.33E-09,1749502794,8.28E-02
1.57E-09,1749502794,1.33E-09,1749502794,8.28E-02
1.57E-09,1749502794,1.34E-09,1749502794,7.90E-02
1.58E-09,1749502794,1.34E-09,1749502794,8.22E-02
1.57E-09,1749502794,1.34E-09,1749502794,7.90E-02
1.58E-09,1749502794,1.34E-09,1749502794,8.22E-02
1.57E-09,1749502794,1.34E-09,1749502794,7.90E-02
1.58E-09,1749502794,1.34E-09,1749502794,8.22E-02
1.57E-09,1749502794,1.34E-09,1749502794,7.90E-02
1.57E-09,1749502794,1.34E-09,1749502794,7.90E-02
1.57E-09,1749502795,1.33E-09,1749502794,8.28E-02
1.57E-09,1749502795,1.33E-09,1749502795,8.28E-02
1.56E-09,1749502795,1.33E-09,1749502795,7.96E-02
1.56E-09,1749502795,1.33E-09,1749502795,7.96E-02
1.56E-09,1749502795,1.32E-09,1749502795,8.33E-02
1.57E-09,1749502795,1.32E-09,1749502795,8.65E-02
1.56E-09,1749502795,1.32E-09,1749502795,8.33E-02
1.55E-09,1749502795,1.32E-09,1749502795,8.01E-02
1.55E-09,1749502795,1.32E-09,1749502795,8.01E-02
1.55E-09,1749502795,1.32E-09,1749502795,8.01E-02
1.56E-09,1749502795,1.32E-09,1749502795,8.33E-02
1.54E-09,1749502795,1.32E-09,1749502795,7.69E-02
1.55E-09,1749502795,1.32E-09,1749502795,8.01E-02
1.55E-09,1749502795,1.32E-09,1749502795,8.01E-02
1.54E-09,1749502795,1.32E-09,1749502795,7.69E-02
1.55E-09,1749502796,1.32E-09,1749502795,8.01E-02
1.55E-09,1749502796,1.32E-09,1749502796,8.01E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.32E-09,1749502796,7.69E-02
1.54E-09,1749502796,1.31E-09,1749502796,8.07E-02
1.53E-09,1749502796,1.31E-09,1749502796,7.75E-02
1.53E-09,1749502796,1.31E-09,1749502796,7.75E-02
1.53E-09,1749502796,1.31E-09,1749502796,7.75E-02
1.53E-09,1749502796,1.31E-09,1749502796,7.75E-02
1.54E-09,1749502796,1.31E-09,1749502796,8.07E-02
1.53E-09,1749502796,1.31E-09,1749502796,7.75E-02
1.53E-09,1749502797,1.31E-09,1749502797,7.75E-02
1.53E-09,1749502797,1.31E-09,1749502797,7.75E-02
1.54E-09,1749502797,1.31E-09,1749502797,8.07E-02
1.53E-09,1749502797,1.31E-09,1749502797,7.75E-02
1.53E-09,1749502797,1.31E-09,1749502797,7.75E-02
1.53E-09,1749502797,1.32E-09,1749502797,7.37E-02
1.53E-09,1749502797,1.32E-09,1749502797,7.37E-02
1.54E-09,1749502797,1.32E-09,1749502797,7.69E-02
1.53E-09,1749502797,1.32E-09,1749502797,7.37E-02
1.53E-09,1749502797,1.32E-09,1749502797,7.37E-02
1.53E-09,1749502797,1.32E-09,1749502797,7.37E-02
1.53E-09,1749502797,1.33E-09,1749502797,6.99E-02
1.53E-09,1749502797,1.33E-09,1749502797,6.99E-02
1.54E-09,1749502797,1.33E-09,1749502797,7.32E-02
1.53E-09,1749502797,1.33E-09,1749502798,6.99E-02
1.53E-09,1749502798,1.33E-09,1749502798,6.99E-02
1.54E-09,1749502798,1.33E-09,1749502798,7.32E-02
1.53E-09,1749502798,1.33E-09,1749502798,6.99E-02
1.53E-09,1749502798,1.33E-09,1749502798,6.99E-02
1.53E-09,1749502798,1.33E-09,1749502798,6.99E-02
1.53E-09,1749502798,1.33E-09,1749502798,6.99E-02
1.54E-09,1749502798,1.34E-09,1749502798,6.94E-02
1.54E-09,1749502798,1.34E-09,1749502798,6.94E-02
1.53E-09,1749502798,1.34E-09,1749502798,6.62E-02
1.53E-09,1749502798,1.34E-09,1749502798,6.62E-02
1.54E-09,1749502798,1.34E-09,1749502798,6.94E-02
1.54E-09,1749502798,1.34E-09,1749502798,6.94E-02
1.53E-09,1749502798,1.35E-09,1749502798,6.25E-02
1.54E-09,1749502798,1.35E-09,1749502798,6.57E-02
1.53E-09,1749502798,1.35E-09,1749502799,6.25E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.54E-09,1749502799,1.35E-09,1749502799,6.57E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.54E-09,1749502799,1.35E-09,1749502799,6.57E-02
1.54E-09,1749502799,1.35E-09,1749502799,6.57E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.53E-09,1749502799,1.35E-09,1749502799,6.25E-02
1.54E-09,1749502799,1.35E-09,1749502799,6.57E-02
1.53E-09,1749502799,1.36E-09,1749502799,5.88E-02
1.52E-09,1749502799,1.36E-09,1749502799,5.56E-02
1.52E-09,1749502799,1.36E-09,1749502799,5.56E-02
1.52E-09,1749502799,1.36E-09,1749502800,5.56E-02
1.52E-09,1749502799,1.36E-09,1749502800,5.56E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.52E-09,1749502800,1.36E-09,1749502800,5.56E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.51E-09,1749502800,1.36E-09,1749502800,5.23E-02
1.50E-09,1749502800,1.36E-09,1749502800,4.90E-02
1.50E-09,1749502800,1.36E-09,1749502800,4.90E-02
1.50E-09,1749502800,1.36E-09,1749502800,4.90E-02
1.50E-09,1749502800,1.37E-09,1749502800,4.53E-02
1.50E-09,1749502800,1.37E-09,1749502800,4.53E-02
1.49E-09,1749502800,1.37E-09,1749502800,4.20E-02
1.50E-09,1749502800,1.37E-09,1749502801,4.53E-02
1.51E-09,1749502800,1.37E-09,1749502801,4.86E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.49E-09,1749502801,1.37E-09,1749502801,4.20E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.49E-09,1749502801,1.37E-09,1749502801,4.20E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502801,4.53E-02
1.50E-09,1749502801,1.37E-09,1749502802,4.53E-02
1.50E-09,1749502802,1.37E-09,1749502802,4.53E-02
1.50E-09,1749502802,1.37E-09,1749502802,4.53E-02
1.50E-09,1749502802,1.37E-09,1749502802,4.53E-02
1.49E-09,1749502802,1.37E-09,1749502802,4.20E-02
1.50E-09,1749502802,1.37E-09,1749502802,4.53E-02
1.50E-09,1749502802,1.37E-09,1749502802,4.53E-02
1.49E-09,1749502802,1.37E-09,1749502802,4.20E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502802,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502803,4.56E-02
1.49E-09,1749502802,1.36E-09,1749502803,4.56E-02
1.49E-09,1749502803,1.36E-09,1749502803,4.56E-02
1.49E-09,1749502803,1.35E-09,1749502803,4.93E-02
1.50E-09,1749502803,1.35E-09,1749502803,5.26E-02
1.49E-09,1749502803,1.35E-09,1749502803,4.93E-02
1.49E-09,1749502803,1.35E-09,1749502803,4.93E-02
1.49E-09,1749502803,1.34E-09,1749502803,5.30E-02
1.49E-09,1749502803,1.34E-09,1749502803,5.30E-02
1.49E-09,1749502803,1.34E-09,1749502803,5.30E-02
1.50E-09,1749502803,1.34E-09,1749502803,5.63E-02
1.50E-09,1749502803,1.33E-09,1749502803,6.01E-02
1.51E-09,1749502803,1.33E-09,1749502803,6.34E-02
1.50E-09,1749502803,1.33E-09,1749502803,6.01E-02
1.50E-09,1749502803,1.33E-09,1749502803,6.01E-02
1.50E-09,1749502803,1.33E-09,1749502804,6.01E-02
1.50E-09,1749502803,1.33E-09,1749502804,6.01E-02
1.50E-09,1749502804,1.33E-09,1749502804,6.01E-02
1.50E-09,1749502804,1.33E-09,1749502804,6.01E-02
1.50E-09,1749502804,1.33E-09,1749502804,6.01E-02
1.51E-09,1749502804,1.34E-09,1749502804,5.96E-02
1.51E-09,1749502804,1.34E-09,1749502804,5.96E-02
1.50E-09,1749502804,1.34E-09,1749502804,5.63E-02
1.50E-09,1749502804,1.34E-09,1749502804,5.63E-02
1.50E-09,1749502804,1.34E-09,1749502804,5.63E-02
1.50E-09,1749502804,1.34E-09,1749502804,5.63E-02
1.49E-09,1749502804,1.34E-09,1749502804,5.30E-02
1.49E-09,1749502804,1.34E-09,1749502804,5.30E-02
1.49E-09,1749502804,1.34E-09,1749502804,5.30E-02
1.49E-09,1749502804,1.34E-09,1749502805,5.30E-02
1.49E-09,1749502804,1.34E-09,1749502805,5.30E-02
1.48E-09,1749502804,1.34E-09,1749502805,4.96E-02
1.49E-09,1749502805,1.34E-09,1749502805,5.30E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.35E-09,1749502805,4.93E-02
1.49E-09,1749502805,1.36E-09,1749502805,4.56E-02
1.48E-09,1749502805,1.36E-09,1749502805,4.23E-02
1.49E-09,1749502805,1.36E-09,1749502805,4.56E-02
1.48E-09,1749502805,1.36E-09,1749502806,4.23E-02
1.49E-09,1749502805,1.36E-09,1749502806,4.56E-02
1.48E-09,1749502805,1.36E-09,1749502806,4.23E-02
1.47E-09,1749502805,1.36E-09,1749502806,3.89E-02
1.47E-09,1749502806,1.36E-09,1749502806,3.89E-02
1.47E-09,1749502806,1.37E-09,1749502806,3.52E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.47E-09,1749502806,1.37E-09,1749502806,3.52E-02
1.47E-09,1749502806,1.37E-09,1749502806,3.52E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.47E-09,1749502806,1.37E-09,1749502806,3.52E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.46E-09,1749502806,1.37E-09,1749502806,3.18E-02
1.46E-09,1749502806,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502806,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502806,1.38E-09,1749502807,2.82E-02
1.46E-09,1749502806,1.38E-09,1749502807,2.82E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.45E-09,1749502807,1.37E-09,1749502807,2.84E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.46E-09,1749502807,1.37E-09,1749502807,3.18E-02
1.45E-09,1749502807,1.37E-09,1749502807,2.84E-02
1.46E-09,1749502807,1.37E-09,1749502808,3.18E-02
1.45E-09,1749502807,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502807,1.37E-09,1749502808,2.84E-02
1.46E-09,1749502807,1.37E-09,1749502808,3.18E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.45E-09,1749502808,1.37E-09,1749502808,2.84E-02
1.43E-09,1749502808,1.38E-09,1749502808,1.78E-02
1.45E-09,1749502808,1.38E-09,1749502808,2.47E-02
1.45E-09,1749502808,1.38E-09,1749502808,2.47E-02
1.47E-09,1749502808,1.38E-09,1749502808,3.16E-02
1.46E-09,1749502808,1.38E-09,1749502809,2.82E-02
1.47E-09,1749502808,1.38E-09,1749502809,3.16E-02
1.46E-09,1749502808,1.38E-09,1749502809,2.82E-02
1.47E-09,1749502808,1.38E-09,1749502809,3.16E-02
1.47E-09,1749502809,1.38E-09,1749502809,3.16E-02
1.48E-09,1749502809,1.38E-09,1749502809,3.50E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.48E-09,1749502809,1.38E-09,1749502809,3.50E-02
1.48E-09,1749502809,1.38E-09,1749502809,3.50E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502809,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502809,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502810,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502810,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502810,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502810,1.38E-09,1749502810,3.83E-02
1.49E-09,1749502810,1.38E-09,1749502810,3.83E-02
1.50E-09,1749502810,1.38E-09,1749502810,4.17E-02
1.49E-09,1749502810,1.37E-09,1749502810,4.20E-02
1.50E-09,1749502810,1.37E-09,1749502810,4.53E-02
1.50E-09,1749502810,1.37E-09,1749502810,4.53E-02
1.50E-09,1749502810,1.37E-09,1749502810,4.53E-02
1.51E-09,1749502810,1.36E-09,1749502810,5.23E-02
1.51E-09,1749502810,1.36E-09,1749502810,5.23E-02
1.51E-09,1749502810,1.36E-09,1749502811,5.23E-02
1.51E-09,1749502810,1.36E-09,1749502811,5.23E-02
1.51E-09,1749502810,1.36E-09,1749502811,5.23E-02
1.51E-09,1749502811,1.36E-09,1749502811,5.23E-02
1.51E-09,1749502811,1.36E-09,1749502811,5.23E-02
1.51E-09,1749502811,1.36E-09,1749502811,5.23E-02
1.52E-09,1749502811,1.36E-09,1749502811,5.56E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.53E-09,1749502811,1.35E-09,1749502811,6.25E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.51E-09,1749502811,1.35E-09,1749502811,5.59E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.52E-09,1749502811,1.35E-09,1749502811,5.92E-02
1.52E-09,1749502811,1.35E-09,1749502812,5.92E-02
1.53E-09,1749502811,1.35E-09,1749502812,6.25E-02
1.52E-09,1749502811,1.35E-09,1749502812,5.92E-02
1.52E-09,1749502812,1.35E-09,1749502812,5.92E-02
1.52E-09,1749502812,1.35E-09,1749502812,5.92E-02
1.53E-09,1749502812,1.35E-09,1749502812,6.25E-02
1.52E-09,1749502812,1.34E-09,1749502812,6.29E-02
1.52E-09,1749502812,1.34E-09,1749502812,6.29E-02
1.53E-09,1749502812,1.34E-09,1749502812,6.62E-02
1.53E-09,1749502812,1.34E-09,1749502812,6.62E-02
1.53E-09,1749502812,1.34E-09,1749502812,6.62E-02
1.54E-09,1749502812,1.34E-09,1749502812,6.94E-02
1.54E-09,1749502812,1.34E-09,1749502812,6.94E-02
1.53E-09,1749502812,1.34E-09,1749502812,6.62E-02
1.54E-09,1749502812,1.34E-09,1749502812,6.94E-02
1.54E-09,1749502812,1.34E-09,1749502813,6.94E-02
1.54E-09,1749502812,1.34E-09,1749502813,6.94E-02
1.53E-09,1749502812,1.34E-09,1749502813,6.62E-02
1.53E-09,1749502813,1.34E-09,1749502813,6.62E-02
1.53E-09,1749502813,1.34E-09,1749502813,6.62E-02
1.53E-09,1749502813,1.33E-09,1749502813,6.99E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.53E-09,1749502813,1.33E-09,1749502813,6.99E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.54E-09,1749502813,1.33E-09,1749502813,7.32E-02
1.55E-09,1749502813,1.33E-09,1749502813,7.64E-02
1.55E-09,1749502813,1.34E-09,1749502813,7.27E-02
1.53E-09,1749502813,1.34E-09,1749502814,6.62E-02
1.54E-09,1749502813,1.34E-09,1749502814,6.94E-02
1.53E-09,1749502814,1.34E-09,1749502814,6.62E-02
1.53E-09,1749502814,1.34E-09,1749502814,6.62E-02
1.54E-09,1749502814,1.34E-09,1749502814,6.94E-02
1.53E-09,1749502814,1.35E-09,1749502814,6.25E-02
1.53E-09,1749502814,1.35E-09,1749502814,6.25E-02
1.52E-09,1749502814,1.35E-09,1749502814,5.92E-02
1.52E-09,1749502814,1.36E-09,1749502814,5.56E-02
1.52E-09,1749502814,1.36E-09,1749502814,5.56E-02
1.51E-09,1749502814,1.36E-09,1749502814,5.23E-02
1.51E-09,1749502814,1.36E-09,1749502814,5.23E-02
1.51E-09,1749502814,1.36E-09,1749502814,5.23E-02
1.51E-09,1749502814,1.36E-09,1749502814,5.23E-02
1.51E-09,1749502814,1.36E-09,1749502814,5.23E-02
1.51E-09,1749502814,1.36E-09,1749502815,5.23E-02
1.52E-09,1749502814,1.36E-09,1749502815,5.56E-02
1.51E-09,1749502815,1.36E-09,1749502815,5.23E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.52E-09,1749502815,1.36E-09,1749502815,5.56E-02
1.53E-09,1749502815,1.36E-09,1749502815,5.88E-02
1.53E-09,1749502815,1.36E-09,1749502815,5.88E-02
1.53E-09,1749502815,1.35E-09,1749502815,6.25E-02
1.53E-09,1749502815,1.35E-09,1749502815,6.25E-02
1.53E-09,1749502815,1.35E-09,1749502815,6.25E-02
1.53E-09,1749502815,1.35E-09,1749502815,6.25E-02
1.53E-09,1749502815,1.35E-09,1749502816,6.25E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.52E-09,1749502816,1.35E-09,1749502816,5.92E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.54E-09,1749502816,1.35E-09,1749502816,6.57E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.52E-09,1749502816,1.35E-09,1749502816,5.92E-02
1.52E-09,1749502816,1.35E-09,1749502816,5.92E-02
1.53E-09,1749502816,1.35E-09,1749502816,6.25E-02
1.52E-09,1749502816,1.36E-09,1749502816,5.56E-02
1.53E-09,1749502816,1.36E-09,1749502816,5.88E-02
1.52E-09,1749502816,1.36E-09,1749502816,5.56E-02
1.52E-09,1749502816,1.36E-09,1749502817,5.56E-02
1.53E-09,1749502817,1.36E-09,1749502817,5.88E-02
1.53E-09,1749502817,1.36E-09,1749502817,5.88E-02
1.53E-09,1749502817,1.36E-09,1749502817,5.88E-02
1.52E-09,1749502817,1.36E-09,1749502817,5.56E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.53E-09,1749502817,1.37E-09,1749502817,5.52E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.52E-09,1749502817,1.37E-09,1749502817,5.19E-02
1.53E-09,1749502818,1.37E-09,1749502818,5.52E-02
1.53E-09,1749502818,1.37E-09,1749502818,5.52E-02
1.53E-09,1749502818,1.37E-09,1749502818,5.52E-02
1.54E-09,1749502818,1.37E-09,1749502818,5.84E-02
1.53E-09,1749502818,1.37E-09,1749502818,5.52E-02
1.53E-09,1749502818,1.37E-09,1749502818,5.52E-02
1.54E-09,1749502818,1.37E-09,1749502818,5.84E-02
1.54E-09,1749502818,1.37E-09,1749502818,5.84E-02
1.54E-09,1749502818,1.37E-09,1749502818,5.84E-02
1.54E-09,1749502818,1.37E-09,1749502818,5.84E-02
1.55E-09,1749502818,1.37E-09,1749502818,6.16E-02
1.54E-09,1749502818,1.36E-09,1749502818,6.21E-02
1.54E-09,1749502818,1.36E-09,1749502818,6.21E-02
1.54E-09,1749502818,1.36E-09,1749502818,6.21E-02
1.54E-09,1749502818,1.36E-09,1749502818,6.21E-02
1.54E-09,1749502819,1.36E-09,1749502819,6.21E-02
1.54E-09,1749502819,1.36E-09,1749502819,6.21E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.54E-09,1749502819,1.36E-09,1749502819,6.21E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.54E-09,1749502819,1.36E-09,1749502819,6.21E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.52E-09,1749502819,1.36E-09,1749502819,5.56E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.53E-09,1749502819,1.36E-09,1749502819,5.88E-02
1.52E-09,1749502819,1.36E-09,1749502819,5.56E-02
1.52E-09,1749502819,1.36E-09,1749502819,5.56E-02
1.52E-09,1749502819,1.36E-09,1749502819,5.56E-02
1.52E-09,1749502820,1.36E-09,1749502820,5.56E-02
1.52E-09,1749502820,1.36E-09,1749502820,5.56E-02
1.52E-09,1749502820,1.36E-09,1749502820,5.56E-02
1.52E-09,1749502820,1.36E-09,1749502820,5.56E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.35E-09,1749502820,5.92E-02
1.52E-09,1749502820,1.34E-09,1749502820,6.29E-02
1.53E-09,1749502820,1.34E-09,1749502820,6.62E-02
1.53E-09,1749502820,1.34E-09,1749502820,6.62E-02
1.53E-09,1749502821,1.34E-09,1749502820,6.62E-02
1.54E-09,1749502821,1.34E-09,1749502821,6.94E-02
1.53E-09,1749502821,1.34E-09,1749502821,6.62E-02
1.53E-09,1749502821,1.34E-09,1749502821,6.62E-02
1.54E-09,1749502821,1.35E-09,1749502821,6.57E-02
1.53E-09,1749502821,1.35E-09,1749502821,6.25E-02
1.54E-09,1749502821,1.35E-09,1749502821,6.57E-02
1.53E-09,1749502821,1.35E-09,1749502821,6.25E-02
1.54E-09,1749502821,1.35E-09,1749502821,6.57E-02
