Difference,Equation,alpha(rad),beta(rad),gamma(rad),R^2,Linear?
-0.005195136932945932,Not linear,0.0,0.5416539057913436,0.1624961717374031,1.0000,False
-0.005462473655345912,Not linear,0.0,0.595819296370478,0.1624961717374031,1.0000,False
-0.005665767868524352,Not linear,0.0,0.6499846869496124,0.1624961717374031,1.0000,False
-0.005802636133705075,Not linear,0.0,0.7041500775287468,0.1624961717374031,1.0000,False
-0.005871473795619198,Not linear,0.0,0.7583154681078811,0.1624961717374031,1.0000,False
-0.005871473795619142,Not linear,0.0,0.8124808586870155,0.1624961717374031,1.0000,False
-0.005802636133705075,Not linear,0.0,0.8666462492661499,0.1624961717374031,1.0000,False
0.005665767868524074,Not linear,0.0,0.9208116398452842,0.1624961717374031,1.0000,False
0.005462473655346106,Not linear,0.0,0.9749770304244186,0.1624961717374031,1.0000,False
0.005195136932946043,Not linear,0.0,1.029142421003553,0.1624961717374031,1.0000,False
0.004866891979966315,Not linear,0.0,1.0833078115826873,0.1624961717374031,1.0000,False
0.004481587168363221,Not linear,0.0,1.1374732021618217,0.1624961717374031,1.0000,False
0.004043739844765026,Not linear,0.0,1.191638592740956,0.1624961717374031,1.0000,False
0.003558483368714005,Not linear,0.0,1.2458039833200905,0.1624961717374031,1.0000,False
0.0030315069287170093,Not linear,0.0,1.2999693738992248,0.1624961717374031,1.0000,False
0.0024689888417142036,Not linear,0.0,1.3541347644783592,0.1624961717374031,1.0000,False
0.00187752411796005,Not linear,0.0,1.4083001550574936,0.1624961717374031,1.0000,False
0.001264047140559721,Not linear,0.0,1.4624655456366278,0.1624961717374031,1.0000,False
0.0006357503661651442,Not linear,0.0,1.5166309362157622,0.1624961717374031,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.1624961717374031,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.21666156231653746,0.0000,False
-0.0008360268425651185,Not linear,0.0,0.054165390579134366,0.21666156231653746,1.0000,False
-0.001662252034787759,Not linear,0.0,0.10833078115826873,0.21666156231653746,1.0000,False
-0.0024689888417142036,Not linear,0.0,0.1624961717374031,0.21666156231653746,1.0000,False
-0.0032467790118893003,Not linear,0.0,0.21666156231653746,0.21666156231653746,1.0000,False
-0.003986503666708385,Not linear,0.0,0.2708269528956718,0.21666156231653746,1.0000,False
-0.004679490210930726,Not linear,0.0,0.3249923434748062,0.21666156231653746,1.0000,False
-0.005317614010928229,Not linear,0.0,0.37915773405394054,0.21666156231653746,1.0000,False
-0.005893393648588541,Not linear,0.0,0.43332312463307493,0.21666156231653746,1.0000,False
-0.006400078634100526,Not linear,0.0,0.4874885152122093,0.21666156231653746,1.0000,False
-0.006831728549275162,Not linear,0.0,0.5416539057913436,0.21666156231653746,1.0000,False
-0.0071832826935187555,Not linear,0.0,0.595819296370478,0.21666156231653746,1.0000,False
-0.0074506194159186245,Not linear,0.0,0.6499846869496124,0.21666156231653746,1.0000,False
-0.007630604437833033,Not linear,0.0,0.7041500775287468,0.21666156231653746,1.0000,False
-0.007721127599442379,Not linear,0.0,0.7583154681078811,0.21666156231653746,1.0000,False
-0.007721127599442212,Not linear,0.0,0.8124808586870155,0.21666156231653746,1.0000,False
-0.007630604437833116,Not linear,0.0,0.8666462492661499,0.21666156231653746,1.0000,False
-0.0074506194159182915,Not linear,0.0,0.9208116398452842,0.21666156231653746,1.0000,False
0.007183282693518478,Not linear,0.0,0.9749770304244186,0.21666156231653746,1.0000,False
0.006831728549275454,Not linear,0.0,1.029142421003553,0.21666156231653746,1.0000,False
0.006400078634100581,Not linear,0.0,1.0833078115826873,0.21666156231653746,1.0000,False
0.005893393648588707,Not linear,0.0,1.1374732021618217,0.21666156231653746,1.0000,False
0.005317614010928229,Not linear,0.0,1.191638592740956,0.21666156231653746,1.0000,False
0.004679490210930615,Not linear,0.0,1.2458039833200905,0.21666156231653746,1.0000,False
0.003986503666708496,Not linear,0.0,1.2999693738992248,0.21666156231653746,1.0000,False
0.0032467790118894113,Not linear,0.0,1.3541347644783592,0.21666156231653746,1.0000,False
0.0024689888417139816,Not linear,0.0,1.4083001550574936,0.21666156231653746,1.0000,False
0.001662252034787759,Not linear,0.0,1.4624655456366278,0.21666156231653746,1.0000,False
0.0008360268425651185,Not linear,0.0,1.5166309362157622,0.21666156231653746,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.21666156231653746,0.0000,False
-2.220446049250313e-16,Not linear,0.0,0.0,0.2708269528956718,0.0000,False
-0.0010265016686223927,Not linear,0.0,0.054165390579134366,0.2708269528956718,1.0000,False
-0.00204096854371949,Not linear,0.0,0.10833078115826873,0.2708269528956718,1.0000,False
-0.0030315069287170093,Not linear,0.0,0.1624961717374031,0.2708269528956718,1.0000,False
-0.003986503666708496,Not linear,0.0,0.21666156231653746,0.2708269528956718,1.0000,False
-0.004894762294102906,Not linear,0.0,0.2708269528956718,0.2708269528956718,1.0000,False
-0.005745634308922831,Not linear,0.0,0.3249923434748062,0.2708269528956718,1.0000,False
-0.006529144014753907,Not linear,0.0,0.37915773405394054,0.2708269528956718,1.0000,False
-0.007236105476665422,Not linear,0.0,0.43332312463307493,0.2708269528956718,1.0000,False
-0.007858230217897555,Not linear,0.0,0.4874885152122093,0.2708269528956718,1.0000,False
-0.008388224394673127,Not linear,0.0,0.5416539057913436,0.2708269528956718,1.0000,False
-0.008819874309847764,Not linear,0.0,0.595819296370478,0.2708269528956718,1.0000,False
-0.009148119262827326,Not linear,0.0,0.6499846869496124,0.2708269528956718,1.0000,False
-0.009369110881655929,Not linear,0.0,0.7041500775287468,0.2708269528956718,1.0000,False
-0.009480258241656714,Not linear,0.0,0.7583154681078811,0.2708269528956718,1.0000,False
-0.009480258241656825,Not linear,0.0,0.8124808586870155,0.2708269528956718,1.0000,False
-0.009369110881656317,Not linear,0.0,0.8666462492661499,0.2708269528956718,1.0000,False
-0.009148119262827492,Not linear,0.0,0.9208116398452842,0.2708269528956718,1.0000,False
-0.008819874309847986,Not linear,0.0,0.9749770304244186,0.2708269528956718,1.0000,False
0.008388224394673169,Not linear,0.0,1.029142421003553,0.2708269528956718,1.0000,False
0.007858230217897583,Not linear,0.0,1.0833078115826873,0.2708269528956718,1.0000,False
0.007236105476665339,Not linear,0.0,1.1374732021618217,0.2708269528956718,1.0000,False
0.0065291440147538515,Not linear,0.0,1.191638592740956,0.2708269528956718,1.0000,False
0.005745634308922942,Not linear,0.0,1.2458039833200905,0.2708269528956718,1.0000,False
0.004894762294102684,Not linear,0.0,1.2999693738992248,0.2708269528956718,1.0000,False
0.003986503666708496,Not linear,0.0,1.3541347644783592,0.2708269528956718,1.0000,False
0.0030315069287168983,Not linear,0.0,1.4083001550574936,0.2708269528956718,1.0000,False
0.0020409685437198233,Not linear,0.0,1.4624655456366278,0.2708269528956718,1.0000,False
0.0010265016686223927,Not linear,0.0,1.5166309362157622,0.2708269528956718,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.2708269528956718,0.0000,False
0.0,Not linear,0.0,0.0,0.3249923434748062,0.0000,False
-0.0012049417011544827,Not linear,0.0,0.054165390579134366,0.3249923434748062,1.0000,False
-0.002395756562551643,Not linear,0.0,0.10833078115826873,0.3249923434748062,1.0000,False
-0.003558483368714005,Not linear,0.0,0.1624961717374031,0.3249923434748062,1.0000,False
-0.004679490210930726,Not linear,0.0,0.21666156231653746,0.3249923434748062,1.0000,False
-0.005745634308922609,Not linear,0.0,0.2708269528956718,0.3249923434748062,1.0000,False
-0.006744416097926309,Not linear,0.0,0.3249923434748062,0.3249923434748062,1.0000,False
-0.0076641257746601354,Not linear,0.0,0.37915773405394054,0.3249923434748062,1.0000,False
-0.008493980584063032,Not linear,0.0,0.43332312463307493,0.3249923434748062,1.0000,False
-0.009224251237238357,Not linear,0.0,0.4874885152122093,0.3249923434748062,1.0000,False
-0.009846375978470268,Not linear,0.0,0.5416539057913436,0.3249923434748062,1.0000,False
-0.010353060963982141,Not linear,0.0,0.595819296370478,0.3249923434748062,1.0000,False
-0.010738365775584957,Not linear,0.0,0.6499846869496124,0.3249923434748062,1.0000,False
-0.010997773066651062,Not linear,0.0,0.7041500775287468,0.3249923434748062,1.0000,False
-0.011128241523870264,Not linear,0.0,0.7583154681078811,0.3249923434748062,1.0000,False
-0.011128241523870042,Not linear,0.0,0.8124808586870155,0.3249923434748062,1.0000,False
-0.010997773066651173,Not linear,0.0,0.8666462492661499,0.3249923434748062,1.0000,False
-0.01073836577558504,Not linear,0.0,0.9208116398452842,0.3249923434748062,1.0000,False
-0.010353060963982391,Not linear,0.0,0.9749770304244186,0.3249923434748062,1.0000,False
-0.009846375978470455,Not linear,0.0,1.029142421003553,0.3249923434748062,1.0000,False
0.009224251237238253,Not linear,0.0,1.0833078115826873,0.3249923434748062,1.0000,False
0.008493980584062921,Not linear,0.0,1.1374732021618217,0.3249923434748062,1.0000,False
0.007664125774660024,Not linear,0.0,1.191638592740956,0.3249923434748062,1.0000,False
0.0067444160979263645,Not linear,0.0,1.2458039833200905,0.3249923434748062,1.0000,False
0.005745634308922887,Not linear,0.0,1.2999693738992248,0.3249923434748062,1.0000,False
0.004679490210930726,Not linear,0.0,1.3541347644783592,0.3249923434748062,1.0000,False
0.003558483368714005,Not linear,0.0,1.4083001550574936,0.3249923434748062,1.0000,False
0.002395756562551643,Not linear,0.0,1.4624655456366278,0.3249923434748062,1.0000,False
0.0012049417011543717,Not linear,0.0,1.5166309362157622,0.3249923434748062,1.0000,False
2.220446049250313e-16,Not linear,0.0,1.5707963267948966,0.3249923434748062,0.0000,False
1.1102230246251565e-16,Not linear,0.0,0.0,0.37915773405394054,0.0000,False
-0.0013692548939294724,Not linear,0.0,0.054165390579134366,0.37915773405394054,1.0000,False
-0.0027224565261487754,Not linear,0.0,0.10833078115826873,0.37915773405394054,1.0000,False
-0.004043739844765248,Not linear,0.0,0.1624961717374031,0.37915773405394054,1.0000,False
-0.005317614010928118,Not linear,0.0,0.21666156231653746,0.37915773405394054,1.0000,False
-0.006529144014754129,Not linear,0.0,0.2708269528956718,0.37915773405394054,1.0000,False
-0.0076641257746601354,Not linear,0.0,0.3249923434748062,0.37915773405394054,1.0000,False
-0.008709252667235212,Not linear,0.0,0.37915773405394054,0.37915773405394054,1.0000,False
-0.009652271535232515,Not linear,0.0,0.43332312463307493,0.37915773405394054,1.0000,False
-0.010482126344635523,Not linear,0.0,0.4874885152122093,0.37915773405394054,1.0000,False
-0.01118908780654726,Not linear,0.0,0.5416539057913436,0.37915773405394054,1.0000,False
-0.011764867444207572,Not linear,0.0,0.595819296370478,0.37915773405394054,1.0000,False
-0.012202714767805434,Not linear,0.0,0.6499846869496124,0.37915773405394054,1.0000,False
-0.012497496417799403,Not linear,0.0,0.7041500775287468,0.37915773405394054,1.0000,False
-0.012645756348864556,Not linear,0.0,0.7583154681078811,0.37915773405394054,1.0000,False
-0.012645756348864667,Not linear,0.0,0.8124808586870155,0.37915773405394054,1.0000,False
-0.012497496417799236,Not linear,0.0,0.8666462492661499,0.37915773405394054,1.0000,False
-0.012202714767805323,Not linear,0.0,0.9208116398452842,0.37915773405394054,1.0000,False
-0.011764867444207766,Not linear,0.0,0.9749770304244186,0.37915773405394054,1.0000,False
-0.011189087806547066,Not linear,0.0,1.029142421003553,0.37915773405394054,1.0000,False
-0.010482126344635856,Not linear,0.0,1.0833078115826873,0.37915773405394054,1.0000,False
0.009652271535232897,Not linear,0.0,1.1374732021618217,0.37915773405394054,1.0000,False
0.008709252667235268,Not linear,0.0,1.191638592740956,0.37915773405394054,1.0000,False
0.007664125774660219,Not linear,0.0,1.2458039833200905,0.37915773405394054,1.0000,False
0.0065291440147539626,Not linear,0.0,1.2999693738992248,0.37915773405394054,1.0000,False
0.005317614010928284,Not linear,0.0,1.3541347644783592,0.37915773405394054,1.0000,False
0.004043739844765248,Not linear,0.0,1.4083001550574936,0.37915773405394054,1.0000,False
0.0027224565261491085,Not linear,0.0,1.4624655456366278,0.37915773405394054,1.0000,False
0.0013692548939294724,Not linear,0.0,1.5166309362157622,0.37915773405394054,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.37915773405394054,0.0000,False
0.0,Not linear,0.0,0.0,0.43332312463307493,0.0000,False
-0.0015175148249945147,Not linear,0.0,0.054165390579134366,0.43332312463307493,1.0000,False
-0.0030172381761428557,Not linear,0.0,0.10833078115826873,0.43332312463307493,1.0000,False
-0.004481587168362999,Not linear,0.0,0.1624961717374031,0.43332312463307493,1.0000,False
-0.005893393648588541,Not linear,0.0,0.21666156231653746,0.43332312463307493,1.0000,False
-0.007236105476665422,Not linear,0.0,0.2708269528956718,0.43332312463307493,1.0000,False
-0.00849398058406281,Not linear,0.0,0.3249923434748062,0.43332312463307493,1.0000,False
-0.009652271535232737,Not linear,0.0,0.37915773405394054,0.43332312463307493,1.0000,False
-0.010697398427807814,Not linear,0.0,0.43332312463307493,0.43332312463307493,1.0000,False
-0.011617108104541751,Not linear,0.0,0.4874885152122093,0.43332312463307493,1.0000,False
-0.012400617810372938,Not linear,0.0,0.5416539057913436,0.43332312463307493,1.0000,False
-0.013038741610370441,Not linear,0.0,0.595819296370478,0.43332312463307493,1.0000,False
-0.013523998086421796,Not linear,0.0,0.6499846869496124,0.43332312463307493,1.0000,False
-0.013850698050018928,Not linear,0.0,0.7041500775287468,0.43332312463307493,1.0000,False
-0.014015011242793918,Not linear,0.0,0.7583154681078811,0.43332312463307493,1.0000,False
-0.014015011242793807,Not linear,0.0,0.8124808586870155,0.43332312463307493,1.0000,False
-0.013850698050018928,Not linear,0.0,0.8666462492661499,0.43332312463307493,1.0000,False
-0.013523998086421685,Not linear,0.0,0.9208116398452842,0.43332312463307493,1.0000,False
-0.013038741610370774,Not linear,0.0,0.9749770304244186,0.43332312463307493,1.0000,False
-0.012400617810373327,Not linear,0.0,1.029142421003553,0.43332312463307493,1.0000,False
-0.01161710810454189,Not linear,0.0,1.0833078115826873,0.43332312463307493,1.0000,False
-0.010697398427807765,Not linear,0.0,1.1374732021618217,0.43332312463307493,1.0000,False
0.0096522715352328,Not linear,0.0,1.191638592740956,0.43332312463307493,1.0000,False
0.008493980584063143,Not linear,0.0,1.2458039833200905,0.43332312463307493,1.0000,False
0.007236105476665561,Not linear,0.0,1.2999693738992248,0.43332312463307493,1.0000,False
0.005893393648588763,Not linear,0.0,1.3541347644783592,0.43332312463307493,1.0000,False
0.004481587168362999,Not linear,0.0,1.4083001550574936,0.43332312463307493,1.0000,False
0.0030172381761430223,Not linear,0.0,1.4624655456366278,0.43332312463307493,1.0000,False
0.0015175148249945147,Not linear,0.0,1.5166309362157622,0.43332312463307493,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.43332312463307493,0.0000,False
-1.1102230246251565e-16,Not linear,0.0,0.0,0.4874885152122093,0.0000,False
-0.0016479832822136053,Not linear,0.0,0.054165390579134366,0.4874885152122093,1.0000,False
-0.0032766454672086276,Not linear,0.0,0.10833078115826873,0.4874885152122093,1.0000,False
-0.004866891979966148,Not linear,0.0,0.1624961717374031,0.4874885152122093,1.0000,False
-0.0064000786341004146,Not linear,0.0,0.21666156231653746,0.4874885152122093,1.0000,False
-0.007858230217897555,Not linear,0.0,0.2708269528956718,0.4874885152122093,1.0000,False
-0.009224251237238246,Not linear,0.0,0.3249923434748062,0.4874885152122093,1.0000,False
-0.010482126344635523,Not linear,0.0,0.37915773405394054,0.4874885152122093,1.0000,False
-0.011617108104541751,Not linear,0.0,0.43332312463307493,0.4874885152122093,1.0000,False
-0.012615889893545118,Not linear,0.0,0.4874885152122093,0.4874885152122093,1.0000,False
-0.013466761908365044,Not linear,0.0,0.5416539057913436,0.4874885152122093,1.0000,False
-0.014159748452587273,Not linear,0.0,0.595819296370478,0.4874885152122093,1.0000,False
-0.014686724892584158,Not linear,0.0,0.6499846869496124,0.4874885152122093,1.0000,False
-0.01504151291141631,Not linear,0.0,0.7041500775287468,0.4874885152122093,1.0000,False
-0.015219952943948512,Not linear,0.0,0.7583154681078811,0.4874885152122093,1.0000,False
-0.015219952943948512,Not linear,0.0,0.8124808586870155,0.4874885152122093,1.0000,False
-0.0150415129114162,Not linear,0.0,0.8666462492661499,0.4874885152122093,1.0000,False
-0.014686724892584047,Not linear,0.0,0.9208116398452842,0.4874885152122093,1.0000,False
-0.014159748452587051,Not linear,0.0,0.9749770304244186,0.4874885152122093,1.0000,False
-0.013466761908365321,Not linear,0.0,1.029142421003553,0.4874885152122093,1.0000,False
-0.012615889893545174,Not linear,0.0,1.0833078115826873,0.4874885152122093,1.0000,False
-0.011617108104541779,Not linear,0.0,1.1374732021618217,0.4874885152122093,1.0000,False
-0.0104821263446353,Not linear,0.0,1.191638592740956,0.4874885152122093,1.0000,False
0.009224251237238468,Not linear,0.0,1.2458039833200905,0.4874885152122093,1.0000,False
0.007858230217897555,Not linear,0.0,1.2999693738992248,0.4874885152122093,1.0000,False
0.006400078634100609,Not linear,0.0,1.3541347644783592,0.4874885152122093,1.0000,False
0.004866891979966259,Not linear,0.0,1.4083001550574936,0.4874885152122093,1.0000,False
0.003276645467208572,Not linear,0.0,1.4624655456366278,0.4874885152122093,1.0000,False
0.0016479832822133833,Not linear,0.0,1.5166309362157622,0.4874885152122093,1.0000,False
0.0,Not linear,0.0,1.5707963267948966,0.4874885152122093,0.0000,False
1.6653345369377348e-16,Not linear,0.0,0.0,0.5416539057913436,0.0000,False
-0.0017591306422142239,Not linear,0.0,0.054165390579134366,0.5416539057913436,1.0000,False
-0.0034976370860366757,Not linear,0.0,0.10833078115826873,0.5416539057913436,1.0000,False
-0.005195136932945932,Not linear,0.0,0.1624961717374031,0.5416539057913436,1.0000,False
-0.00683172854927494,Not linear,0.0,0.21666156231653746,0.5416539057913436,1.0000,False
-0.008388224394673127,Not linear,0.0,0.2708269528956718,0.5416539057913436,1.0000,False
-0.009846375978470379,Not linear,0.0,0.3249923434748062,0.5416539057913436,1.0000,False
-0.01118908780654726,Not linear,0.0,0.37915773405394054,0.5416539057913436,1.0000,False
-0.012400617810373049,Not linear,0.0,0.43332312463307493,0.5416539057913436,1.0000,False
-0.013466761908365266,Not linear,0.0,0.4874885152122093,0.5416539057913436,1.0000,False
-0.014375020535759231,Not linear,0.0,0.5416539057913436,0.5416539057913436,1.0000,False
-0.015114745190578538,Not linear,0.0,0.595819296370478,0.5416539057913436,1.0000,False
-0.015677263277581344,Not linear,0.0,0.6499846869496124,0.5416539057913436,1.0000,False
-0.01605597978651352,Not linear,0.0,0.7041500775287468,0.5416539057913436,1.0000,False
-0.016246454612570793,Not linear,0.0,0.7583154681078811,0.5416539057913436,1.0000,False
-0.016246454612570793,Not linear,0.0,0.8124808586870155,0.5416539057913436,1.0000,False
-0.01605597978651363,Not linear,0.0,0.8666462492661499,0.5416539057913436,1.0000,False
-0.015677263277581344,Not linear,0.0,0.9208116398452842,0.5416539057913436,1.0000,False
-0.015114745190578649,Not linear,0.0,0.9749770304244186,0.5416539057913436,1.0000,False
-0.01437502053575962,Not linear,0.0,1.029142421003553,0.5416539057913436,1.0000,False
-0.013466761908364988,Not linear,0.0,1.0833078115826873,0.5416539057913436,1.0000,False
-0.012400617810373105,Not linear,0.0,1.1374732021618217,0.5416539057913436,1.0000,False
-0.011189087806547177,Not linear,0.0,1.191638592740956,0.5416539057913436,1.0000,False
-0.009846375978470281,Not linear,0.0,1.2458039833200905,0.5416539057913436,1.0000,False
