power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),
2.09E-05,1750367753,3.51E-05,1750367753,-2.54E-01
2.09E-05,1750367753,3.51E-05,1750367753,-2.54E-01
2.09E-05,1750367753,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367753,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367753,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.08E-05,1750367754,3.51E-05,1750367754,-2.56E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.52E-05,1750367754,-2.55E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367754,-2.54E-01
2.09E-05,1750367754,3.51E-05,1750367755,-2.54E-01
2.09E-05,1750367754,3.50E-05,1750367755,-2.52E-01
2.09E-05,1750367754,3.50E-05,1750367755,-2.52E-01
2.08E-05,1750367755,3.50E-05,1750367755,-2.54E-01
2.08E-05,1750367755,3.50E-05,1750367755,-2.54E-01
2.08E-05,1750367755,3.50E-05,1750367755,-2.54E-01
2.08E-05,1750367755,3.50E-05,1750367755,-2.54E-01
2.08E-05,1750367755,3.50E-05,1750367755,-2.54E-01
2.08E-05,1750367755,3.49E-05,1750367755,-2.53E-01
2.08E-05,1750367755,3.49E-05,1750367755,-2.53E-01
2.08E-05,1750367755,3.49E-05,1750367755,-2.53E-01
2.09E-05,1750367755,3.49E-05,1750367755,-2.51E-01
2.09E-05,1750367755,3.49E-05,1750367755,-2.51E-01
2.09E-05,1750367755,3.50E-05,1750367755,-2.52E-01
2.09E-05,1750367755,3.50E-05,1750367755,-2.52E-01
2.09E-05,1750367755,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367755,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367755,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367756,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367756,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367756,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367756,3.50E-05,1750367756,-2.52E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367756,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367756,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.51E-05,1750367757,-2.54E-01
2.09E-05,1750367757,3.50E-05,1750367757,-2.52E-01
2.09E-05,1750367757,3.50E-05,1750367757,-2.52E-01
2.09E-05,1750367757,3.50E-05,1750367757,-2.52E-01
2.09E-05,1750367757,3.50E-05,1750367757,-2.52E-01
2.09E-05,1750367757,3.49E-05,1750367757,-2.51E-01
2.09E-05,1750367757,3.49E-05,1750367757,-2.51E-01
2.10E-05,1750367757,3.49E-05,1750367758,-2.49E-01
2.10E-05,1750367757,3.49E-05,1750367758,-2.49E-01
2.10E-05,1750367757,3.49E-05,1750367758,-2.49E-01
2.10E-05,1750367757,3.49E-05,1750367758,-2.49E-01
2.10E-05,1750367758,3.49E-05,1750367758,-2.49E-01
2.10E-05,1750367758,3.50E-05,1750367758,-2.50E-01
2.10E-05,1750367758,3.50E-05,1750367758,-2.50E-01
2.10E-05,1750367758,3.50E-05,1750367758,-2.50E-01
2.10E-05,1750367758,3.50E-05,1750367758,-2.50E-01
2.10E-05,1750367758,3.50E-05,1750367758,-2.50E-01
2.09E-05,1750367758,3.50E-05,1750367758,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367758,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367758,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367758,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367758,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367759,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367759,-2.52E-01
2.09E-05,1750367758,3.50E-05,1750367759,-2.52E-01
2.09E-05,1750367758,3.49E-05,1750367759,-2.51E-01
2.09E-05,1750367759,3.49E-05,1750367759,-2.51E-01
2.09E-05,1750367759,3.49E-05,1750367759,-2.51E-01
2.09E-05,1750367759,3.49E-05,1750367759,-2.51E-01
2.09E-05,1750367759,,,
2.09E-05,1750367759,,,
2.10E-05,1750367759,,,
2.10E-05,1750367759,,,
,,,,
