Trial 1power 1 (W),time (seconds since jan 1 1975),Trial 1power 2 (W),Sdifference
2.13E-05,1750366627,3.45E-05,-2.37E-01
2.13E-05,1750366627,3.45E-05,-2.37E-01
2.12E-05,1750366627,3.45E-05,-2.39E-01
2.12E-05,1750366627,3.45E-05,-2.39E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.46E-05,-2.40E-01
2.12E-05,1750366627,3.47E-05,-2.42E-01
2.12E-05,1750366628,3.47E-05,-2.42E-01
2.12E-05,1750366628,3.47E-05,-2.42E-01
2.12E-05,1750366628,3.47E-05,-2.42E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.48E-05,-2.45E-01
2.11E-05,1750366628,3.47E-05,-2.44E-01
2.11E-05,1750366628,3.47E-05,-2.44E-01
2.11E-05,1750366628,3.47E-05,-2.44E-01
2.11E-05,1750366629,3.47E-05,-2.44E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366629,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.47E-05,-2.46E-01
2.10E-05,1750366630,3.48E-05,-2.47E-01
2.10E-05,1750366630,3.48E-05,-2.47E-01
2.10E-05,1750366630,3.48E-05,-2.47E-01
2.11E-05,1750366630,3.48E-05,-2.45E-01
2.11E-05,1750366630,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.11E-05,1750366631,3.48E-05,-2.45E-01
2.10E-05,1750366631,3.48E-05,-2.47E-01
2.10E-05,1750366631,3.48E-05,-2.47E-01
2.10E-05,1750366631,3.48E-05,-2.47E-01
2.10E-05,1750366631,3.47E-05,-2.46E-01
2.10E-05,1750366631,3.47E-05,-2.46E-01
2.10E-05,1750366631,3.47E-05,-2.46E-01
2.10E-05,1750366632,3.47E-05,-2.46E-01
2.10E-05,1750366632,3.47E-05,-2.46E-01
2.10E-05,1750366632,3.47E-05,-2.46E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.10E-05,1750366632,3.46E-05,-2.45E-01
2.11E-05,1750366632,3.46E-05,-2.42E-01
2.11E-05,1750366632,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.46E-05,-2.42E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.10E-05,1750366633,3.47E-05,-2.46E-01
2.11E-05,1750366633,3.47E-05,-2.44E-01
2.10E-05,1750366633,3.47E-05,-2.46E-01
2.10E-05,1750366633,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.11E-05,1750366634,3.47E-05,-2.44E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.10E-05,1750366634,3.47E-05,-2.46E-01
2.11E-05,1750366634,3.47E-05,-2.44E-01
2.11E-05,1750366634,3.47E-05,-2.44E-01
2.11E-05,1750366634,3.48E-05,-2.45E-01
2.11E-05,1750366634,3.48E-05,-2.45E-01
2.11E-05,1750366634,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.48E-05,-2.45E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366635,3.47E-05,-2.44E-01
2.11E-05,1750366636,3.47E-05,-2.44E-01
2.11E-05,1750366636,3.47E-05,-2.44E-01
2.11E-05,1750366636,3.47E-05,-2.44E-01
2.11E-05,1750366636,3.47E-05,-2.44E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366636,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.11E-05,1750366637,3.46E-05,-2.42E-01
2.10E-05,1750366637,3.46E-05,-2.45E-01
2.10E-05,1750366637,3.46E-05,-2.45E-01
2.10E-05,1750366638,3.46E-05,-2.45E-01
2.10E-05,1750366638,3.47E-05,-2.46E-01
2.10E-05,1750366638,3.47E-05,-2.46E-01
2.10E-05,1750366638,3.47E-05,-2.46E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.48E-05,-2.47E-01
2.10E-05,1750366638,3.47E-05,-2.46E-01
2.10E-05,1750366639,3.47E-05,-2.46E-01
2.10E-05,1750366639,3.47E-05,-2.46E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366639,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.49E-05,-2.49E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.11E-05,1750366640,3.48E-05,-2.45E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366640,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.48E-05,-2.47E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366641,3.49E-05,-2.49E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.10E-05,1750366642,3.49E-05,-2.49E-01
2.09E-05,1750366642,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.10E-05,1750366643,3.49E-05,-2.49E-01
2.10E-05,1750366643,3.49E-05,-2.49E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.10E-05,1750366643,3.49E-05,-2.49E-01
2.09E-05,1750366643,3.49E-05,-2.51E-01
2.10E-05,1750366643,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.09E-05,1750366644,3.49E-05,-2.51E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366644,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.49E-05,-2.49E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366645,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366646,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.48E-05,-2.47E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.10E-05,1750366647,3.47E-05,-2.46E-01
2.11E-05,1750366647,3.47E-05,-2.44E-01
2.11E-05,1750366647,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.10E-05,1750366648,3.47E-05,-2.46E-01
2.10E-05,1750366648,3.47E-05,-2.46E-01
2.10E-05,1750366648,3.47E-05,-2.46E-01
2.10E-05,1750366648,3.47E-05,-2.46E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.10E-05,1750366648,3.47E-05,-2.46E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366648,3.47E-05,-2.44E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.12E-05,1750366649,3.47E-05,-2.42E-01
2.11E-05,1750366649,3.46E-05,-2.42E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.11E-05,1750366649,3.47E-05,-2.44E-01
2.11E-05,1750366650,3.48E-05,-2.45E-01
2.11E-05,1750366650,3.48E-05,-2.45E-01
2.11E-05,1750366650,3.48E-05,-2.45E-01
2.12E-05,1750366650,3.47E-05,-2.42E-01
2.12E-05,1750366650,3.47E-05,-2.42E-01
2.12E-05,1750366650,3.47E-05,-2.42E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.46E-05,-2.40E-01
2.12E-05,1750366650,3.45E-05,-2.39E-01
2.12E-05,1750366650,3.45E-05,-2.39E-01
2.12E-05,1750366651,3.45E-05,-2.39E-01
2.12E-05,1750366651,3.45E-05,-2.39E-01
2.12E-05,1750366651,3.45E-05,-2.39E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.12E-05,1750366651,3.46E-05,-2.40E-01
2.11E-05,1750366651,3.46E-05,-2.42E-01
2.11E-05,1750366651,3.46E-05,-2.42E-01
2.11E-05,1750366652,3.46E-05,-2.42E-01
2.11E-05,1750366652,3.46E-05,-2.42E-01
2.11E-05,1750366652,3.46E-05,-2.42E-01
2.11E-05,1750366652,3.46E-05,-2.42E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366652,3.46E-05,-2.45E-01
2.10E-05,1750366653,3.46E-05,-2.45E-01
2.10E-05,1750366653,3.46E-05,-2.45E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.11E-05,1750366653,3.47E-05,-2.44E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366653,3.47E-05,-2.42E-01
2.12E-05,1750366654,3.47E-05,-2.42E-01
2.12E-05,1750366654,3.47E-05,-2.42E-01
2.12E-05,1750366654,3.47E-05,-2.42E-01
2.11E-05,1750366654,3.47E-05,-2.44E-01
2.11E-05,1750366654,3.47E-05,-2.44E-01
2.11E-05,1750366654,3.47E-05,-2.44E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366654,3.46E-05,-2.42E-01
2.11E-05,1750366655,3.46E-05,-2.42E-01
2.11E-05,1750366655,3.46E-05,-2.42E-01
2.11E-05,1750366655,3.46E-05,-2.42E-01
2.11E-05,1750366655,3.46E-05,-2.42E-01
2.11E-05,1750366655,3.47E-05,-2.44E-01
2.11E-05,1750366655,3.47E-05,-2.44E-01
2.11E-05,1750366655,3.47E-05,-2.44E-01
2.11E-05,1750366655,3.46E-05,-2.42E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366655,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.46E-05,-2.40E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.12E-05,1750366656,3.47E-05,-2.42E-01
2.13E-05,1750366656,3.46E-05,-2.38E-01
2.13E-05,1750366656,3.46E-05,-2.38E-01
2.13E-05,1750366656,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.12E-05,1750366657,3.46E-05,-2.40E-01
2.12E-05,1750366657,3.46E-05,-2.40E-01
2.12E-05,1750366657,3.46E-05,-2.40E-01
2.12E-05,1750366657,3.46E-05,-2.40E-01
2.12E-05,1750366657,3.46E-05,-2.40E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.46E-05,-2.38E-01
2.13E-05,1750366657,3.45E-05,-2.37E-01
2.13E-05,1750366657,3.45E-05,-2.37E-01
2.13E-05,1750366657,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366658,3.45E-05,-2.37E-01
2.13E-05,1750366659,3.45E-05,-2.37E-01
2.13E-05,1750366659,3.45E-05,-2.37E-01
2.13E-05,1750366659,3.45E-05,-2.37E-01
2.13E-05,1750366659,3.45E-05,-2.37E-01
2.13E-05,1750366659,3.45E-05,-2.37E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366659,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.12E-05,1750366660,3.46E-05,-2.40E-01
2.11E-05,1750366660,3.46E-05,-2.42E-01
2.12E-05,1750366660,3.47E-05,-2.42E-01
2.11E-05,1750366660,3.47E-05,-2.44E-01
2.11E-05,1750366661,3.47E-05,-2.44E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.47E-05,-2.42E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
